Date,TN
2016-01-15,1.04
2016-02-15,0.97
2016-05-15,0.99
2016-06-15,0.97
2016-07-15,0.98
2016-08-15,1.36
2016-09-15,1.78
2016-10-15,1.64
2017-01-15,1.12
2017-02-15,1.05
2017-05-15,1.43
2017-06-15,0.74
2017-07-15,0.94
2017-08-15,0.82
2017-09-15,1.01
2017-10-15,1.71
2017-11-15,1.185
2017-12-15,1.91
2018-01-15,2.22
2018-02-15,1.295
2018-03-15,2.5
2018-05-15,1.07
2018-06-15,1.04
2018-07-15,0.64
2018-08-15,1.66
2018-09-15,0.4
2018-10-15,0.53
2018-11-15,2.25
2018-12-15,0.27
2019-01-15,1.65
2019-02-15,1.5
2019-03-15,1.15
2019-05-15,0.52
2019-06-15,2.38
2019-07-15,1.38
2019-08-15,1.1
2019-09-15,1.1
2019-10-15,1.33
2019-11-15,1.22
2019-12-15,1.35
2020-01-15,1.24
2020-02-15,1.31
2020-03-15,3.02
2020-04-15,2.05
2020-05-15,1.38
2020-06-15,1.38
2020-07-15,1.94
2020-08-15,1.27
2020-09-15,1.9
2020-10-15,1.94
2020-11-15,1.68
2020-12-15,2.14
2021-01-15,2.05
2021-02-15,2.11
2021-03-15,2.27
2021-04-15,2.62
2021-05-15,2.18
2021-06-15,1.75
2021-07-15,1.9
2021-08-15,2.0
2021-09-15,1.77
2021-10-15,1.75
2021-11-15,1.89
2021-12-15,1.9
2022-01-15,3.16
2022-02-15,1.58
2022-03-15,2.84
2022-05-15,2.06
2022-06-15,2.12
2022-07-15,2.07
2022-08-15,1.97
2022-09-15,1.78
2022-10-15,1.8
2022-11-15,1.82
2022-12-15,1.86
