Date,TN
2018-01-15,1.135
2018-02-15,1.07
2018-03-15,1.2
2018-04-15,1.08
2018-05-15,1.02
2018-06-15,0.7
2018-07-15,0.34
2018-08-15,0.34
2018-09-15,0.54
2018-10-15,0.5
2018-11-15,0.78
2018-12-15,0.33
2019-01-15,0.59
2019-02-15,0.8
2019-03-15,0.72
2019-04-15,0.72
2019-05-15,0.51
2019-06-15,0.33
2019-07-15,0.32
2019-08-15,1.44
2019-09-15,0.67
2019-10-15,0.51
2019-11-15,0.6
2019-12-15,0.72
2020-01-15,0.75
2020-02-15,0.61
2020-03-15,0.96
2020-04-15,0.62
2020-05-15,0.7
2020-06-15,0.24
2020-07-15,0.22
2020-08-15,0.21
2020-09-15,0.33
2020-10-15,0.34
2020-11-15,0.43
2020-12-15,0.49
2021-01-15,0.64
2021-02-15,0.65
2021-03-15,0.74
2021-04-15,0.8
2021-05-15,0.71
2021-06-15,0.65
2021-07-15,0.49
2021-08-15,1.5
2021-09-15,2.39
2021-10-15,1.61
2021-11-15,3.02
2021-12-15,3.45
2022-01-15,3.42
2022-02-15,3.37
2022-03-15,3.58
2022-04-15,3.31
2022-05-15,2.72
2022-06-15,2.02
2022-07-15,1.39
2022-08-15,0.7
2022-09-15,0.48
2022-10-15,0.26
2022-11-15,0.51
