Date,TN
2016-01-15,1.17
2016-02-15,1.24
2016-03-15,1.28
2016-04-15,1.33
2016-05-15,1.36
2016-06-15,1.83
2016-07-15,0.99
2016-08-15,1.01
2016-09-15,1.1
2016-10-15,1.21
2016-11-15,1.53
2016-12-15,1.87
2017-01-15,1.97
2017-02-15,3.05
2017-03-15,2.76
2017-04-15,4.41
2017-05-15,3.45
2017-06-15,2.96
2017-07-15,0.97
2017-08-15,0.98
2017-09-15,0.9
2017-10-15,0.54667
2017-11-15,0.87
2017-12-15,2.85667
2018-01-15,1.45
2018-02-15,2.48
2018-03-15,1.79
2018-04-15,1.9
2018-05-15,2.33
2018-06-15,2.47
2018-07-15,1.92
2018-08-15,0.79
2018-09-15,0.52
2018-10-15,1.49
2018-11-15,1.99
2018-12-15,2.0
2019-01-15,1.48
2019-02-15,0.92
2019-03-15,1.25
2019-04-15,0.98
2019-05-15,1.4
2019-06-15,2.15
2019-07-15,1.92
2019-08-15,0.96
2019-09-15,0.94
2019-10-15,1.32
2019-11-15,1.81
2019-12-15,1.72
2020-01-15,1.66
2020-02-15,1.57
2020-03-15,1.84
2020-04-15,1.23
2020-05-15,0.91
2020-06-15,0.75
2020-07-15,0.75
2020-08-15,0.89
2020-09-15,0.88
2020-10-15,1.34
2020-11-15,1.54
2020-12-15,1.79
2021-01-15,1.35
2021-02-15,1.56
2021-03-15,0.86
2021-04-15,0.81
2021-05-15,1.38
2021-06-15,1.09
2021-07-15,1.33
2021-08-15,1.3
2021-09-15,1.15
2021-10-15,1.22
2021-11-15,1.49
2021-12-15,1.65
2022-01-15,1.73
2022-02-15,1.75
2022-03-15,0.84
2022-04-15,1.08
2022-05-15,1.72
2022-06-15,1.26
2022-07-15,0.72
2022-08-15,0.5
2022-09-15,0.54
2022-10-15,0.88
2022-11-15,0.89
2022-12-15,1.13
