Date,TN
2018-01-15,1.4775
2018-02-15,1.5525
2018-03-15,1.365
2018-04-15,1.68
2018-05-15,1.675
2018-06-15,0.87
2018-07-15,0.885
2018-08-15,0.685
2018-09-15,1.32
2018-10-15,1.9
2018-11-15,1.68
2018-12-15,2.34
2019-01-15,2.34
2019-02-15,2.12
2019-03-15,2.635
2019-04-15,2.21
2019-05-15,1.65
2019-06-15,1.345
2019-07-15,0.47
2019-08-15,0.88
2019-09-15,1.95
2019-10-15,2.22
2019-11-15,1.675
2019-12-15,1.67
2020-01-15,2.09
2020-02-15,2.34
2020-03-15,1.87
2020-04-15,1.735
2020-05-15,1.47
2020-06-15,1.43
2020-07-15,1.35
2020-08-15,3.235
2020-09-15,2.835
2020-10-15,2.395
2020-11-15,2.06
2020-12-15,2.09
2021-02-15,2.65
2021-03-15,2.885
2021-04-15,2.78
2021-05-15,2.255
2021-06-15,1.74
2021-07-15,1.84
2021-08-15,2.65
2021-09-15,2.615
2021-10-15,2.785
2021-11-15,2.965
2021-12-15,3.23
2022-01-15,3.475
2022-02-15,3.62
2022-03-15,3.36
2022-04-15,2.825
2022-05-15,2.035
2022-06-15,1.215
2022-07-15,3.08
2022-08-15,3.13
2022-09-15,2.47
2022-10-15,2.21
2022-11-15,1.625
2022-12-15,1.425
