Date,TN
2005-01-15,1.685
2005-02-15,2.145
2005-03-15,1.49
2005-04-15,2.412
2005-05-15,2.1
2005-06-15,3.445
2005-07-15,1.04
2005-08-15,1.45
2005-09-15,1.21
2005-10-15,1.24
2005-11-15,1.245
2005-12-15,2.23
2006-01-15,1.485
2006-02-15,1.535
2006-03-15,1.67
2006-04-15,1.985
2006-05-15,1.485
2006-06-15,1.875
2006-07-15,1.81
2006-08-15,1.915
2006-09-15,1.37
2006-10-15,1.425
2006-11-15,1.265
2006-12-15,1.455
2007-01-15,1.555
2007-02-15,1.445
2007-03-15,1.54
2007-04-15,1.765
2007-05-15,1.565
2007-06-15,1.735
2007-07-15,1.46
2007-08-15,1.1
2007-09-15,1.305
2007-10-15,1.115
2007-11-15,1.24
2007-12-15,1.225
2008-01-15,1.525
2008-02-15,1.515
2008-03-15,1.715
2008-04-15,2.495
2008-05-15,2.155
2008-06-15,1.51
2008-07-15,1.765
2008-08-15,1.71
2008-09-15,1.44
2008-10-15,1.345
2008-11-15,1.35
2008-12-15,2.025
2009-01-15,1.18
2009-02-15,1.075
2009-03-15,1.605
2009-04-15,1.705
2009-05-15,1.33
2009-06-15,1.835
2009-07-15,1.775
2009-08-15,2.115
2009-09-15,1.385
2009-10-15,1.02
2009-11-15,1.4
2009-12-15,1.325
2010-01-15,1.635
2010-02-15,1.79
2010-03-15,1.83
2010-04-15,1.745
2010-05-15,1.78
2010-06-15,1.87
2010-07-15,1.665
2010-08-15,1.175
2010-09-15,1.515
2010-10-15,1.745
2010-11-15,1.48
2010-12-15,1.275
2011-01-15,1.175
2011-02-15,1.1
2011-03-15,1.79
2011-04-15,2.075
2011-05-15,2.38
2011-06-15,1.74
2011-07-15,2.4
2011-08-15,1.26
2011-09-15,2.115
2011-10-15,1.145
2011-11-15,1.843
2011-12-15,1.63
2012-01-15,1.79
2012-02-15,1.95
2012-03-15,2.215
2012-04-15,2.125
2012-05-15,2.135
2012-06-15,1.85
2012-07-15,1.845
2012-08-15,1.006
2012-09-15,0.7835
2012-10-15,1.36
2012-11-15,0.975
2012-12-15,0.535
2013-01-15,1.1265
2013-02-15,1.0495
2013-03-15,1.315
2013-04-15,1.625
2013-05-15,1.56
2013-06-15,1.955
2013-07-15,1.185
2013-08-15,1.076
2013-09-15,1.235
2013-10-15,1.655
2013-11-15,1.165
2013-12-15,0.952
2014-01-15,1.0165
2014-02-15,1.5
2014-03-15,1.32
2014-04-15,1.64
2014-05-15,1.515
2014-06-15,1.14
2014-07-15,1.33
2014-08-15,0.8455
2014-09-15,0.8735
2014-10-15,1.495
2014-11-15,1.4
2014-12-15,0.77
2015-01-15,2.45
2015-02-15,0.9755
2015-03-15,1.37
2015-04-15,1.41
2015-05-15,1.865
2015-06-15,1.665
2015-07-15,1.425
2015-08-15,1.46
2015-09-15,0.6495
2015-10-15,0.89
2015-11-15,0.779
2015-12-15,1.145
2016-01-15,1.1595
2016-02-15,1.395
2016-03-15,1.052
2016-04-15,1.65
2016-05-15,1.76
2016-06-15,1.34
2016-07-15,1.885
2016-08-15,1.17
2016-09-15,0.934
2016-10-15,1.275
2016-11-15,1.93
2016-12-15,2.315
2017-01-15,1.65
2017-02-15,2.165
2017-03-15,2.055
2017-04-15,1.93
2017-05-15,1.805
2017-06-15,1.265
2017-07-15,1.165
2017-08-15,0.95
2017-09-15,1.01
2017-10-15,1.215
2017-11-15,0.95
2017-12-15,0.905
2018-01-15,1.045
2018-02-15,1.485
2018-03-15,1.675
2018-04-15,2.385
2018-05-15,1.54
2018-06-15,1.485
2018-07-15,0.625
2018-08-15,0.61
2018-09-15,0.945
2018-10-15,1.235
2018-11-15,1.14
2018-12-15,0.62
2019-01-15,1.49
2019-02-15,1.905
2019-03-15,2.02
2019-04-15,1.75
2019-05-15,1.325
2019-06-15,0.78
2019-07-15,0.9
2019-08-15,0.74
2019-09-15,0.585
2019-10-15,0.67
2019-11-15,0.725
2019-12-15,0.73
2020-01-15,1.015
2020-02-15,1.745
2020-03-15,1.2
2020-04-15,1.2
2020-05-15,1.44
2020-06-15,0.46
2020-07-15,1.68
2020-08-15,1.185
2020-09-15,0.325
2020-10-15,1.33
2020-11-15,1.495
2020-12-15,1.485
2021-01-15,1.77
2021-02-15,1.925
2021-03-15,1.84
2021-04-15,1.815
2021-05-15,1.57
2021-06-15,1.535
2021-07-15,1.99
2021-08-15,1.6
2021-09-15,0.965
2021-10-15,1.4
2021-11-15,1.75
2021-12-15,2.105
2022-01-15,2.065
2022-02-15,2.14
2022-03-15,2.125
2022-04-15,2.265
2022-05-15,1.87
2022-06-15,1.595
2022-07-15,1.515
2022-08-15,1.005
2022-09-15,1.03
2022-10-15,0.885
2022-11-15,1.13
2022-12-15,1.875
