Date,TN
2008-01-15,0.65
2008-02-15,0.7
2008-05-15,0.85
2008-06-15,0.32
2008-07-15,0.91
2008-08-15,0.88
2008-09-15,0.8
2008-10-15,0.78
2009-01-15,0.53
2009-02-15,0.63
2009-05-15,0.63
2009-06-15,0.75
2009-07-15,0.62
2009-08-15,0.56
2009-09-15,0.6
2009-10-15,0.64
2010-01-15,0.49
2010-02-15,0.85
2010-05-15,0.75
2010-06-15,0.75
2010-07-15,0.75
2010-08-15,0.99
2010-09-15,0.75
2010-10-15,0.72
2011-01-15,0.77
2011-02-15,0.61
2011-05-15,0.7
2011-06-15,0.72
2011-07-15,0.72
2011-08-15,0.74
2011-09-15,0.66
2011-10-15,0.46
2012-01-15,0.81
2012-02-15,0.78
2012-05-15,0.39
2012-06-15,0.65
2012-07-15,0.53
2012-08-15,0.86
2012-09-15,1.005
2012-10-15,0.695
2013-01-15,0.795
2013-02-15,0.925
2013-05-15,1.16
2013-06-15,1.14
2013-07-15,0.775
2013-08-15,0.645
2013-09-15,0.875
2013-10-15,0.695
2014-01-15,0.845
2014-02-15,0.785
2014-05-15,0.825
2014-06-15,0.5755
2014-07-15,0.379
2014-08-15,0.3005
2014-09-15,0.61
2014-10-15,1.015
2015-01-15,0.9
2015-02-15,0.965
2015-05-15,1.31
2015-06-15,1.37
2015-07-15,0.78
2015-08-15,0.78
2015-09-15,0.84
2015-10-15,0.735
2016-01-15,0.74
2016-02-15,0.69
2016-05-15,0.69
2016-06-15,0.655
2016-07-15,0.735
2016-08-15,0.92
2016-09-15,0.52
2016-10-15,0.865
2017-01-15,0.865
2017-02-15,0.725
2017-05-15,0.9
2017-06-15,0.695
2017-07-15,0.635
2017-08-15,0.93
2017-09-15,0.795
2017-10-15,1.0425
2017-11-15,0.9325
2017-12-15,1.45
2018-01-15,4.1925
2018-02-15,2.07
2018-03-15,1.76
2018-04-15,1.7
2018-05-15,1.06
2018-06-15,1.095
2018-07-15,0.82
2018-08-15,1.675
2018-09-15,1.01
2018-10-15,0.885
2018-11-15,1.295
2018-12-15,1.335
2019-01-15,0.9
2019-02-15,1.365
2019-03-15,1.03
2019-04-15,0.91
2019-05-15,1.085
2019-06-15,0.97
2019-07-15,0.91
2019-08-15,1.005
2019-09-15,0.91
2019-10-15,0.98
2019-11-15,1.26
2019-12-15,1.01
2020-01-15,1.08
2020-02-15,1.005
2020-03-15,0.985
2020-04-15,1.06
2020-05-15,1.24
2020-06-15,1.24
2020-07-15,1.355
2020-08-15,1.16
2020-09-15,2.175
2020-10-15,2.03
2020-11-15,1.465
2020-12-15,1.42
2021-01-15,1.57
2021-02-15,1.675
2021-03-15,1.65
2021-04-15,1.62
2021-05-15,2.05
2021-06-15,1.46
2021-07-15,1.29
2021-08-15,1.4
2021-09-15,1.195
2021-10-15,0.94
2021-11-15,0.845
2021-12-15,1.015
2022-01-15,1.445
2022-02-15,1.2
2022-03-15,1.42
2022-04-15,1.61
2022-05-15,1.455
2022-06-15,1.32
2022-07-15,1.725
2022-08-15,1.48
2022-09-15,1.4
2022-10-15,1.41
2022-11-15,1.24
2022-12-15,1.41
