Date,TN
2005-01-15,1.44
2005-02-15,1.45
2005-03-15,1.84
2005-04-15,2.19
2005-05-15,1.78
2005-06-15,1.1
2005-07-15,2.23
2005-08-15,1.81
2005-09-15,2.21
2005-10-15,1.49
2005-11-15,2.07
2005-12-15,1.47
2006-01-15,1.49
2006-02-15,1.85
2006-03-15,1.71
2006-04-15,2.04
2006-05-15,2.07
2006-06-15,2.12
2006-07-15,2.45
2006-08-15,3.22
2006-09-15,2.18
2006-10-15,1.92
2006-11-15,2.2
2006-12-15,3.07
2007-01-15,3.24
2007-02-15,3.33
2007-04-15,3.41
2007-05-15,2.57
2007-06-15,2.57
2007-07-15,2.12
2007-08-15,3.19
2007-09-15,2.66
2007-10-15,2.12
2007-11-15,3.09
2007-12-15,3.09
2008-01-15,3.25
2008-02-15,2.98
2008-03-15,2.99
2008-04-15,2.82
2008-05-15,2.23
2008-06-15,2.03
2008-07-15,1.93
2008-08-15,2.15
2008-09-15,2.14
2008-10-15,2.09
2008-11-15,2.1
2008-12-15,2.22
2009-01-15,2.35
2009-02-15,1.73
2009-03-15,2.46
2009-04-15,2.77
2009-05-15,2.12
2009-06-15,1.81
2009-07-15,1.95
2009-08-15,1.68
2009-09-15,1.4
2009-10-15,1.81
2009-11-15,1.65
2009-12-15,2.44
2010-01-15,2.33
2010-02-15,1.97
2010-03-15,3.05
2010-04-15,3.44
2010-05-15,2.8
2010-06-15,2.58
2010-07-15,2.65
2010-08-15,2.04
2010-09-15,2.18
2010-10-15,2.2
2010-11-15,2.29
2010-12-15,3.16
2011-01-15,2.92
2011-02-15,2.93
2011-03-15,3.0
2011-04-15,3.35
2011-05-15,2.8
2011-06-15,2.38
2011-07-15,2.66
2011-08-15,2.68
2011-09-15,2.18
2011-10-15,2.06
2011-11-15,2.59
2011-12-15,2.23
2012-01-15,2.45
2012-02-15,2.81
2012-03-15,2.18
2012-04-15,1.4
2012-05-15,1.6
2012-06-15,2.02
2012-07-15,1.67
2012-08-15,1.57
2012-09-15,2.43
2012-10-15,1.98
2012-11-15,1.1
2012-12-15,1.98
2013-01-15,2.58
2013-02-15,2.09
2013-03-15,2.91
2013-04-15,1.95
2013-05-15,1.99
2013-06-15,2.73
2013-07-15,1.41
2013-08-15,2.28
2013-09-15,1.31
2013-10-15,1.57
2013-11-15,1.87
2013-12-15,2.51
2014-01-15,1.8
2014-02-15,1.58
2014-03-15,2.39
2014-04-15,1.84
2014-05-15,1.78
2014-06-15,1.86
2014-07-15,1.45
2014-08-15,1.34
2014-09-15,1.44
2014-10-15,1.56
2014-11-15,1.72
2014-12-15,1.75
2015-01-15,1.62
2015-02-15,1.46
2015-03-15,1.73
2015-04-15,1.52
2015-05-15,1.97
2015-06-15,1.41
2015-07-15,1.91
2015-08-15,1.58
2015-09-15,1.3
2015-10-15,1.69
2015-11-15,1.52
2015-12-15,1.3
2016-01-15,1.16
2016-02-15,1.33
2016-03-15,1.59
2016-04-15,2.26
2016-05-15,1.53
2016-06-15,1.88
2016-07-15,1.54
2016-08-15,0.73
2016-09-15,1.84
2016-10-15,1.54
2016-11-15,1.38
2016-12-15,1.93
2017-01-15,1.58
2017-02-15,1.43
2017-03-15,1.87
2017-04-15,1.94
2017-05-15,1.22
2017-06-15,1.94
2017-07-15,2.19
2017-08-15,2.6
2017-09-15,1.95
2017-10-15,1.61
2017-11-15,1.54
2017-12-15,1.06
2018-01-15,1.17
2018-02-15,1.585
2018-03-15,1.8
2018-04-15,1.43
2018-05-15,1.04
2018-06-15,1.24
2018-07-15,0.95
2018-08-15,0.8
2018-09-15,0.6
2018-10-15,1.31
2018-11-15,0.98
2018-12-15,0.88
2019-01-15,0.84
2019-02-15,0.92
2019-03-15,0.91
2019-04-15,0.89
2019-05-15,1.18
2019-06-15,1.05
2019-07-15,1.12
2019-08-15,0.81
2019-09-15,1.12
2019-10-15,0.79
2019-11-15,0.69
2019-12-15,0.8
2020-01-15,1.04
2020-02-15,1.53
2020-03-15,1.75
2020-04-15,2.26
2020-05-15,1.68
2020-06-15,0.84
2020-07-15,1.68
2020-08-15,1.43
2020-09-15,1.59
2020-10-15,0.69
2020-11-15,0.81
2020-12-15,0.68
2021-01-15,1.58
2021-02-15,1.65
2021-03-15,1.74
2021-04-15,1.44
2021-05-15,1.35
2021-06-15,1.14
2021-07-15,1.34
2021-08-15,1.5
2021-09-15,1.49
2021-10-15,1.48
2021-11-15,1.54
2021-12-15,1.81
2022-01-15,2.19
2022-02-15,2.26
2022-03-15,2.22
2022-04-15,1.95
2022-05-15,1.62
2022-06-15,1.41
2022-07-15,1.18
2022-08-15,1.26
2022-09-15,1.39
2022-10-15,1.45
2022-11-15,1.5
2022-12-15,1.5
