Date,TN
2016-01-15,0.86
2016-02-15,0.89
2016-03-15,0.9
2016-04-15,0.69
2016-05-15,0.88
2016-06-15,0.72
2016-07-15,0.46
2016-08-15,0.72
2016-09-15,1.04
2016-10-15,0.81
2016-11-15,0.6
2016-12-15,0.68
2017-01-15,0.79
2017-02-15,0.74
2017-03-15,0.76
2017-04-15,0.92
2017-05-15,0.7
2017-06-15,0.54
2017-07-15,0.42
2017-08-15,0.58
2017-09-15,0.43
2017-10-15,0.95667
2017-11-15,0.78
2017-12-15,0.95
2018-01-15,0.725
2018-02-15,0.91
2018-03-15,1.72
2018-04-15,0.52
2018-05-15,0.48
2018-06-15,0.34
2018-07-15,0.83
2018-08-15,0.5
2018-09-15,0.56
2018-10-15,0.76
2018-11-15,0.78
2018-12-15,0.94
2019-01-15,0.86
2019-02-15,0.73
2019-03-15,0.88
2019-04-15,1.04
2019-05-15,0.6
2019-06-15,0.42
2019-07-15,0.44
2019-08-15,0.48
2019-09-15,0.6
2019-10-15,0.77
2019-11-15,0.81
2019-12-15,0.76
2020-01-15,0.64
2020-02-15,0.69
2020-03-15,0.56
2020-04-15,0.59
2020-05-15,0.48
2020-06-15,0.35
2020-07-15,0.29
2020-08-15,1.41
2020-09-15,0.41
2020-10-15,1.06
2020-11-15,0.88
2020-12-15,0.8
2021-01-15,0.9
2021-02-15,0.73
2021-03-15,0.52
2021-04-15,0.69
2021-05-15,0.62
2021-06-15,0.4
2021-07-15,0.41
2021-08-15,0.4
2021-09-15,0.52
2021-10-15,0.86
2021-11-15,0.95
2021-12-15,0.98
2022-01-15,0.96
2022-02-15,0.92
2022-03-15,0.68
2022-04-15,0.53
2022-05-15,0.58
2022-06-15,0.38
2022-07-15,0.32
2022-08-15,0.24
2022-09-15,0.28
2022-10-15,0.4
2022-11-15,0.42
2022-12-15,0.44
