Date,TN
2018-01-15,1.755
2018-02-15,2.025
2018-03-15,1.56
2018-04-15,1.175
2018-05-15,1.13
2018-06-15,1.2
2018-07-15,1.13
2018-08-15,0.745
2018-09-15,1.38
2018-10-15,0.79
2018-11-15,2.16
2018-12-15,2.07
2019-01-15,1.975
2019-02-15,1.61
2019-03-15,1.935
2019-04-15,0.825
2019-05-15,1.82
2019-06-15,1.37
2019-07-15,1.49
2019-08-15,1.93
2019-09-15,1.32
2019-10-15,1.17
2019-11-15,1.245
2019-12-15,1.44
2020-01-15,1.6
2020-02-15,1.4
2020-03-15,1.635
2020-04-15,1.095
2020-05-15,0.92
2020-06-15,1.12
2020-07-15,1.685
2020-08-15,0.69
2020-09-15,1.005
2020-10-15,1.295
2020-11-15,1.345
2020-12-15,1.54
2021-01-15,1.23
2021-02-15,1.105
2021-03-15,1.33
2021-04-15,1.19
2021-05-15,1.165
2021-06-15,1.275
2021-07-15,1.23
2021-08-15,1.25
2021-09-15,1.07
2021-10-15,1.18
2021-11-15,1.28
2021-12-15,1.015
2022-01-15,1.14
2022-02-15,1.235
2022-03-15,1.34
2022-04-15,1.27
2022-05-15,1.565
2022-06-15,1.775
2022-07-15,1.79
2022-08-15,1.83
2022-09-15,1.81
2022-10-15,1.915
2022-11-15,1.9
2022-12-15,1.995
