Date,TN
2016-01-15,0.92
2016-02-15,0.84
2016-03-15,0.87
2016-04-15,0.86
2016-05-15,0.83
2016-06-15,0.84
2016-07-15,0.84
2016-08-15,0.83
2016-09-15,0.87
2016-10-15,0.83
2016-11-15,0.84
2016-12-15,0.83
2017-01-15,0.83
2017-02-15,0.86
2017-03-15,0.8
2017-04-15,0.83
2017-05-15,0.82
2017-06-15,0.86
2017-07-15,0.89
2017-08-15,0.85
2017-09-15,0.86
2017-10-15,1.44667
2017-11-15,1.51667
2017-12-15,1.35667
2018-01-15,1.52333
2018-02-15,1.42
2018-03-15,1.23
2018-04-15,1.24
2018-05-15,1.32
2018-06-15,1.23
2018-07-15,0.83
2018-08-15,0.54
2018-09-15,0.32
2018-10-15,0.6
2018-11-15,0.37
2018-12-15,0.34
2019-01-15,0.48
2019-02-15,0.65
2019-03-15,0.89
2019-04-15,0.68
2019-05-15,0.51
2019-06-15,0.23
2019-07-15,0.28
2019-08-15,0.73
2019-09-15,0.67
2019-10-15,0.18
2019-11-15,0.84
2019-12-15,0.51
2020-01-15,0.53
2020-02-15,0.63
2020-03-15,0.77
2020-04-15,0.54
2020-05-15,0.62
2020-06-15,0.38
2020-07-15,0.43
2020-08-15,0.91
2020-09-15,1.3
2020-10-15,1.25
2020-11-15,1.06
2020-12-15,1.02
2021-01-15,0.98
2021-02-15,0.91
2021-03-15,0.91
2021-04-15,0.99
2021-05-15,1.14
2021-06-15,0.94
2021-07-15,1.12
2021-08-15,2.1
2021-09-15,1.92
2021-10-15,1.88
2021-11-15,1.83
2021-12-15,1.94
2022-01-15,1.91
2022-02-15,1.84
2022-03-15,1.73
2022-04-15,1.58
2022-05-15,1.54
2022-06-15,0.91
2022-07-15,0.69
2022-08-15,0.57
2022-09-15,0.29
2022-10-15,0.53
2022-11-15,0.6
2022-12-15,0.59
