Date,TN
2012-01-15,4.96
2012-02-15,4.7
2012-03-15,5.56
2012-04-15,4.13
2012-05-15,4.59
2012-06-15,3.14
2012-07-15,3.32
2012-08-15,3.2
2012-09-15,2.26
2012-10-15,3.08
2012-11-15,3.94
2012-12-15,3.64
2013-01-15,4.35
2013-02-15,3.99
2013-03-15,4.69
2013-04-15,3.44
2013-05-15,2.18
2013-06-15,4.84
2013-07-15,3.46
2013-08-15,3.46
2013-09-15,3.05
2013-10-15,2.78
2013-11-15,3.11
2013-12-15,3.61
2014-01-15,3.98
2014-02-15,4.18
2014-03-15,5.31
2014-04-15,3.99
2014-05-15,3.78
2014-06-15,3.85
2014-07-15,4.06
2014-08-15,2.52
2014-09-15,2.62
2014-10-15,2.06
2014-11-15,2.76
2014-12-15,2.15
2015-01-15,3.78
2015-02-15,4.43
2015-03-15,3.38
2015-04-15,3.35
2015-05-15,2.98
2015-06-15,2.98
2015-07-15,3.77
2015-08-15,1.56
2015-09-15,1.92
2015-10-15,2.72
2015-11-15,2.56
2015-12-15,3.1
2016-01-15,3.1
2016-02-15,3.66
2016-03-15,3.27
2016-04-15,3.64
2016-05-15,2.54
2016-06-15,2.37
2016-07-15,2.9
2016-08-15,0.91
2016-09-15,1.48
2016-10-15,1.98
2016-11-15,2.28
2016-12-15,2.44
2017-01-15,2.8
2017-02-15,2.94
2017-03-15,3.77
2017-04-15,3.72
2017-05-15,3.12
2017-06-15,2.97
2017-07-15,3.02
2017-08-15,2.1
2017-09-15,2.46
2017-10-15,2.53
2017-11-15,2.315
2017-12-15,2.12
2018-01-15,4.33
2018-02-15,4.0
2018-03-15,3.57
2018-04-15,3.39
2018-05-15,2.96
2018-06-15,2.56
2018-07-15,2.2
2018-08-15,2.34
2018-09-15,2.52
2018-10-15,1.93
2018-11-15,3.11
2018-12-15,2.35
2019-01-15,2.81
2019-02-15,2.61
2019-03-15,1.94
2019-04-15,1.71
2019-05-15,2.7
2019-06-15,3.21
2019-07-15,2.42
2019-08-15,1.84
2019-09-15,1.52
2019-10-15,2.96
2019-11-15,2.68
2019-12-15,2.87
2020-01-15,3.85
2020-02-15,3.03
2020-03-15,2.75
2020-04-15,1.77
2020-05-15,3.39
2020-06-15,3.43
2020-07-15,3.02
2020-08-15,1.96
2020-09-15,2.64
2020-10-15,2.12
2020-11-15,2.14
2020-12-15,3.73
2021-01-15,2.64
2021-02-15,2.64
2021-03-15,2.04
2021-04-15,2.13
2021-05-15,1.26
2021-06-15,1.17
2021-07-15,0.9
2021-08-15,1.27
2021-09-15,0.43
2021-10-15,1.19
2021-11-15,2.25
2021-12-15,1.84
2022-01-15,2.1
2022-02-15,2.24
2022-03-15,1.88
2022-05-15,1.51
2022-06-15,1.08
2022-07-15,1.02
2022-08-15,1.18
2022-09-15,1.28
2022-10-15,1.2
2022-11-15,1.46
2022-12-15,2.1
