Date,TN
2018-01-15,1.72
2018-02-15,1.79
2018-03-15,1.46
2018-04-15,1.59
2018-05-15,1.21
2018-06-15,2.03
2018-07-15,0.8
2018-08-15,0.71
2018-09-15,1.07
2018-10-15,0.61
2018-11-15,1.38
2018-12-15,1.58
2019-01-15,1.77
2019-02-15,1.88
2019-03-15,1.78
2019-04-15,1.91
2019-05-15,1.33
2019-06-15,0.93
2019-07-15,0.7
2019-08-15,1.3
2019-09-15,0.85
2019-10-15,1.72
2019-11-15,1.05
2019-12-15,1.48
2020-01-15,1.63
2020-02-15,1.75
2020-03-15,1.97
2020-04-15,0.96
2020-05-15,1.22
2020-06-15,0.82
2020-07-15,1.51
2020-08-15,0.95
2020-09-15,0.88
2020-10-15,0.83
2020-11-15,0.98
2020-12-15,1.41
2021-01-15,1.24
2021-02-15,1.07
2021-03-15,1.35
2021-04-15,1.15
2021-05-15,0.89
2021-06-15,0.68
2021-07-15,0.67
2021-08-15,0.7
2021-09-15,1.01
2021-10-15,1.11
2021-11-15,1.18
2021-12-15,1.63
2022-01-15,2.01
2022-02-15,2.26
2022-03-15,1.84
2022-04-15,1.38
2022-05-15,0.81
2022-06-15,0.62
2022-07-15,0.39
2022-08-15,0.5
2022-09-15,0.74
2022-10-15,1.09
2022-11-15,1.02
2022-12-15,1.51
