Date,TN
2016-01-15,0.58
2016-02-15,0.89
2016-03-15,0.79
2016-04-15,1.33
2016-05-15,0.72
2016-06-15,0.58
2016-07-15,1.31
2016-08-15,1.18
2016-10-15,0.84
2016-11-15,0.8
2016-12-15,0.56
2017-01-15,0.86
2017-02-15,0.89
2017-03-15,0.89
2017-04-15,0.89
2017-05-15,0.89
2017-06-15,1.0
2017-07-15,1.22
2017-08-15,0.98
2017-09-15,0.95
2017-10-15,1.62
2017-11-15,2.54
2017-12-15,1.8
2018-01-15,1.04
2018-02-15,4.33
2018-03-15,1.44
2018-04-15,1.49
2018-05-15,0.85
2018-06-15,1.38
2018-07-15,1.75
2018-08-15,0.79
2018-09-15,1.19
2018-10-15,0.9
2018-11-15,0.41
2018-12-15,0.68
2019-01-15,0.77
2019-02-15,0.72
2019-03-15,0.88
2019-04-15,0.94
2019-05-15,0.84
2019-06-15,0.73
2019-07-15,0.52
2019-08-15,0.54
2019-09-15,0.34
2019-10-15,0.78
2019-11-15,0.69
2019-12-15,0.74
2020-01-15,0.81
2020-02-15,0.67
2020-03-15,0.82
2020-04-15,0.72
2020-05-15,0.75
2020-06-15,0.55
2020-07-15,0.79
2020-08-15,0.78
2020-09-15,0.57
2020-10-15,0.66
2020-11-15,0.71
2020-12-15,0.68
2021-01-15,0.69
2021-02-15,0.74
2021-03-15,0.76
2021-04-15,0.93
2021-05-15,1.24
2021-06-15,1.13
2021-07-15,0.76
2021-08-15,0.8
2021-09-15,0.61
2021-10-15,0.69
2021-11-15,0.59
2021-12-15,0.56
2022-01-15,0.55
2022-02-15,0.63
2022-03-15,0.65
2022-04-15,0.94
2022-05-15,1.17
2022-06-15,0.89
2022-07-15,0.6
2022-08-15,0.47
2022-09-15,0.39
2022-10-15,0.5
2022-11-15,0.57
2022-12-15,0.89
