Date,TN
2016-01-15,0.895
2016-02-15,0.6
2016-03-15,0.2
2016-04-15,1.29
2016-05-15,1.84
2016-06-15,0.74
2016-08-15,0.68
2016-09-15,0.44
2016-10-15,0.5
2016-11-15,0.49
2016-12-15,0.37
2017-01-15,0.44
2017-02-15,0.48
2017-03-15,0.61
2017-04-15,0.48
2017-05-15,0.47
2017-06-15,0.41
2017-07-15,0.52
2017-08-15,0.57
2017-09-15,0.6
2017-10-15,1.16
2017-11-15,0.885
2017-12-15,0.76
2018-01-15,0.735
2018-02-15,0.855
2018-03-15,0.88
2018-04-15,0.75
2018-05-15,0.72
2018-06-15,0.82
2018-07-15,0.86
2018-08-15,0.8
2018-09-15,0.4
2018-10-15,0.54
2018-11-15,0.58
2018-12-15,0.58
2019-01-15,0.65
2019-02-15,0.59
2019-03-15,0.9
2019-04-15,0.7
2019-05-15,0.76
2019-06-15,1.36
2019-07-15,0.68
2019-08-15,0.8
2019-09-15,0.7
2019-10-15,0.5
2019-11-15,0.62
2019-12-15,0.6
2020-01-15,0.56
2020-02-15,0.47
2020-03-15,0.47
2020-04-15,0.44
2020-05-15,1.24
2020-06-15,0.47
2020-07-15,0.81
2020-08-15,0.5
2020-09-15,0.54
2020-10-15,0.65
2020-11-15,0.81
2020-12-15,0.82
2021-01-15,0.79
2021-02-15,0.75
2021-03-15,0.68
2021-04-15,0.79
2021-05-15,0.78
2021-06-15,0.51
2021-07-15,0.48
2021-08-15,0.5
2021-09-15,0.45
2021-10-15,0.56
2021-11-15,0.63
2021-12-15,0.6
2022-01-15,0.57
2022-02-15,0.6
2022-03-15,0.6
2022-04-15,0.82
2022-05-15,0.79
2022-06-15,0.45
2022-07-15,0.43
2022-08-15,0.38
2022-09-15,0.45
2022-10-15,0.54
2022-11-15,0.57
2022-12-15,0.62
