Date,TN
2011-01-15,1.59
2011-03-15,1.69
2011-04-15,1.39
2011-05-15,1.51
2011-07-15,1.13
2011-08-15,1.36
2011-09-15,1.76
2011-11-15,1.21
2011-12-15,1.14
2012-01-15,1.96
2012-02-15,3.27
2012-03-15,2.29
2012-04-15,1.73
2012-05-15,1.88
2012-06-15,1.43
2012-07-15,0.94
2012-08-15,1.41
2012-09-15,1.44
2012-10-15,1.43
2012-11-15,1.34
2012-12-15,0.82
2013-01-15,0.94
2013-02-15,0.91
2013-03-15,0.85
2013-05-15,0.96
2013-06-15,0.95
2013-07-15,0.85
2013-08-15,0.86
2013-09-15,0.82
2013-10-15,0.82
2013-11-15,0.9
2013-12-15,0.9
2014-01-15,0.68
2014-02-15,0.86
2014-03-15,0.73
2014-04-15,0.82
2014-05-15,0.61
2014-06-15,0.59
2014-07-15,1.0
2014-08-15,0.93
2014-09-15,0.8
2014-10-15,0.96
2014-11-15,0.97
2014-12-15,0.74
2015-01-15,1.0
2015-02-15,0.98
2015-03-15,0.83
2015-04-15,0.24
2015-05-15,0.92
2015-06-15,0.88
2015-07-15,0.97
2015-08-15,0.9
2015-09-15,0.86
2015-10-15,0.9
2015-11-15,0.74
2015-12-15,0.86
2016-01-15,0.87
2016-02-15,2.72
2016-03-15,2.12
2016-04-15,1.39
2016-05-15,0.73
2016-06-15,0.64
2016-07-15,0.89
2016-08-15,0.87
2016-09-15,0.8
2016-10-15,0.76
2016-11-15,0.9
2016-12-15,0.86
2017-01-15,0.94
2017-02-15,0.96
2017-03-15,0.91
2017-04-15,0.87
2017-05-15,0.89
2017-06-15,0.48
2017-07-15,0.69
2017-08-15,0.92
2017-09-15,0.95
2017-10-15,0.73
2017-11-15,0.79
2017-12-15,1.17
2018-01-15,0.96
2018-02-15,1.57
2018-03-15,1.15
2018-04-15,1.3
2018-05-15,0.95
2018-06-15,0.74
2018-07-15,0.94
2018-08-15,0.86
2018-09-15,0.58
2018-10-15,0.42
2018-11-15,0.67
2018-12-15,0.88
2019-01-15,0.83
2019-02-15,0.87
2019-03-15,0.99
2019-04-15,0.87
2019-05-15,0.64
2019-06-15,0.72
2019-07-15,0.81
2019-08-15,0.98
2019-09-15,1.01
2019-10-15,0.69
2019-11-15,1.08
2019-12-15,0.86
2020-01-15,0.75
2020-02-15,0.54
2020-03-15,0.8
2020-04-15,0.77
2020-05-15,1.03
2020-06-15,0.9
2020-07-15,0.89
2020-08-15,1.37
2020-09-15,0.58
2020-10-15,0.8
2020-11-15,0.61
2020-12-15,0.73
2021-01-15,1.325
2021-02-15,1.13
2021-03-15,0.92
2021-04-15,0.69
2021-05-15,0.81
2021-06-15,0.7
2021-07-15,0.83
2021-08-15,0.83
2021-09-15,1.6
2021-10-15,3.01
2021-11-15,2.42
2021-12-15,2.21
2022-01-15,2.6
2022-02-15,2.09
2022-03-15,1.32
2022-04-15,0.94
2022-05-15,0.98
2022-06-15,0.9
2022-07-15,1.86
2022-08-15,2.4
2022-09-15,0.96
2022-10-15,0.96
2022-11-15,0.96
2022-12-15,1.07
