Date,TN
2012-01-15,0.566
2012-02-15,0.48
2012-03-15,0.37
2012-04-15,0.55
2012-05-15,0.81
2012-06-15,0.82
2012-07-15,1.39
2012-08-15,1.27
2012-09-15,0.64
2012-10-15,0.74
2012-11-15,0.27
2012-12-15,0.58
2013-01-15,0.6
2013-02-15,0.67
2013-03-15,0.88
2013-04-15,0.96
2013-05-15,0.79
2013-06-15,0.79
2013-07-15,0.8
2013-08-15,0.96
2013-09-15,1.24
2013-10-15,0.69
2013-11-15,0.54
2013-12-15,0.9
2014-01-15,0.41
2014-02-15,0.3
2014-03-15,0.57
2014-04-15,0.95
2014-05-15,1.01
2014-06-15,0.86
2014-07-15,1.0
2014-08-15,0.98
2014-09-15,0.71
2014-10-15,0.69
2014-11-15,0.62
2014-12-15,0.65
2015-01-15,0.46
2015-02-15,0.77
2015-03-15,0.85
2015-04-15,0.98
2015-05-15,0.88
2015-06-15,0.84
2015-07-15,0.64
2015-08-15,0.54
2015-09-15,0.85
2015-10-15,0.54
2015-11-15,0.83
2015-12-15,0.64
2016-01-15,0.98
2016-02-15,0.97
2016-03-15,0.93
2016-04-15,0.98
2016-05-15,2.0
2016-06-15,1.55
2016-07-15,1.16
2016-08-15,0.76
2016-09-15,0.58
2016-10-15,0.69
2016-11-15,0.69
2016-12-15,1.05
2017-01-15,1.06
2017-02-15,0.85
2017-03-15,0.91
2017-04-15,1.18
2017-05-15,1.25
2017-06-15,1.03
2017-07-15,1.0
2017-08-15,0.88
2017-09-15,0.75
2017-10-15,0.74667
2017-11-15,0.98667
2017-12-15,0.66667
2018-01-15,3.79
2018-02-15,0.56667
2018-03-15,0.85
2018-04-15,0.19
2018-05-15,1.19
2018-06-15,1.04
2018-07-15,1.05
2018-08-15,0.62
2018-09-15,0.54
2018-10-15,0.57
2018-11-15,0.56
2018-12-15,0.57
2019-01-15,0.68
2019-02-15,1.2
2019-03-15,0.69
2019-04-15,0.85
2019-05-15,1.18
2019-06-15,0.96
2019-07-15,0.59
2019-08-15,0.78
2019-09-15,1.46
2019-10-15,1.13
2019-11-15,1.34
2019-12-15,0.54
2020-01-15,0.46
2020-02-15,0.57
2020-03-15,0.42
2020-04-15,1.02
2020-05-15,0.97
2020-06-15,0.74
2020-07-15,0.71
2020-08-15,0.51
2020-09-15,0.46
2020-10-15,0.66
2020-11-15,0.6
2020-12-15,0.77
2021-01-15,0.74
2021-02-15,0.68
2021-03-15,0.74
2021-04-15,0.93
2021-05-15,0.84
2021-06-15,0.67
2021-07-15,0.55
2021-08-15,0.4
2021-09-15,0.28
2021-10-15,0.42
2021-11-15,0.54
2021-12-15,0.78
2022-01-15,0.75
2022-02-15,0.9
2022-03-15,1.2
2022-04-15,1.4
2022-05-15,0.95
2022-06-15,0.8
2022-07-15,0.52
2022-08-15,0.37
2022-09-15,0.38
2022-10-15,0.37
2022-11-15,0.3
2022-12-15,0.39
