Date,TN
2016-01-15,2.09
2016-03-15,2.37
2016-04-15,1.88
2016-05-15,2.65
2016-06-15,1.54
2016-07-15,0.9
2016-08-15,0.76
2016-09-15,1.31
2016-10-15,1.21
2016-11-15,1.15
2017-01-15,1.51
2017-02-15,1.05
2017-04-15,3.91
2017-05-15,1.76
2017-06-15,0.89
2017-07-15,0.68
2017-08-15,1.06
2017-09-15,0.88
2017-10-15,1.65
2017-11-15,1.43
2018-01-15,1.14
2018-02-15,1.86
2018-03-15,1.2
2018-04-15,1.4
2018-05-15,0.93
2018-06-15,1.01
2018-07-15,0.97
2018-08-15,1.1
2018-09-15,1.18
2018-10-15,1.54
2018-11-15,2.1
2019-04-15,6.47
2019-05-15,0.84
2019-06-15,0.73
2019-07-15,0.89
2019-08-15,0.83
2019-09-15,0.83
2019-10-15,0.86
2019-11-15,0.65
2020-01-15,0.65
2020-02-15,0.65
2020-03-15,0.65
2020-04-15,0.66
2020-05-15,1.14
2020-06-15,0.79
2020-07-15,0.61
2020-08-15,0.79
2020-09-15,0.72
2020-10-15,0.63
2020-11-15,0.78
2020-12-15,0.78
2021-04-15,0.61
2021-05-15,0.64
2021-06-15,0.75
2021-07-15,0.74
2021-08-15,0.7
2021-09-15,0.91
2021-10-15,1.19
2022-04-15,0.98
2022-05-15,1.13
2022-06-15,0.85
2022-07-15,0.63
2022-08-15,0.69
2022-09-15,0.5
2022-10-15,0.85
2022-11-15,1.32
