Date,TP
2012-01-15,0.13
2012-02-15,0.076
2012-03-15,0.077
2012-04-15,0.079
2012-05-15,0.054
2012-06-15,0.042
2012-07-15,0.045
2012-08-15,0.042
2012-09-15,0.039
2012-10-15,0.04
2012-11-15,0.047
2012-12-15,0.048
2013-01-15,0.045
2013-02-15,0.045
2013-03-15,0.047
2013-04-15,0.11
2013-05-15,0.121
2013-06-15,0.047
2013-07-15,0.035
2013-08-15,0.046
2013-09-15,0.042
2013-10-15,0.141
2013-11-15,0.123
2013-12-15,0.102
2014-01-15,0.099
2014-02-15,0.05
2014-03-15,0.044
2014-04-15,0.066
2014-05-15,0.048
2014-06-15,0.13
2014-07-15,0.052
2014-08-15,0.087
2014-09-15,0.094
2014-10-15,0.05
2014-11-15,0.076
2014-12-15,0.059
2015-01-15,0.074
2015-02-15,0.074
2015-03-15,0.055
2015-04-15,0.012
2015-05-15,0.024
2015-06-15,0.042
2015-07-15,0.068
2015-08-15,0.031
2015-09-15,0.024
2015-10-15,0.042
2015-11-15,0.033
2015-12-15,0.037
2016-01-15,0.034
2016-02-15,0.0325
2016-03-15,0.034
2016-04-15,0.015
2016-05-15,0.0175
2016-06-15,0.015
2016-07-15,0.036
2016-08-15,0.034
2016-09-15,0.04
2016-10-15,0.003
2016-11-15,0.036
2016-12-15,0.034
2017-01-15,0.04
2017-02-15,0.047
2017-03-15,0.039
2017-04-15,0.033
2017-05-15,0.015
2017-06-15,0.036
2017-07-15,0.012
2017-08-15,0.037
2017-09-15,0.032
2017-11-15,0.05
2017-12-15,0.05
2018-01-15,0.02
2018-02-15,0.03
2018-03-15,0.06
2018-04-15,0.09
2018-05-15,0.05
2018-06-15,0.06
2018-07-15,0.06
2018-08-15,0.05
2018-09-15,0.02
2018-10-15,0.05
2018-11-15,0.08
2018-12-15,0.05
2019-01-15,0.04
2019-02-15,0.06
2019-03-15,0.02
2019-04-15,0.05
2019-05-15,0.07
2019-06-15,0.05
2019-07-15,0.04
2019-08-15,0.03
2019-09-15,0.05
2019-10-15,0.07
2019-11-15,0.05
2019-12-15,0.04
2020-01-15,0.04
2020-02-15,0.16
2020-03-15,0.03
2020-04-15,0.05
2020-05-15,0.07
2020-06-15,0.03
2020-07-15,0.028
2020-08-15,0.027
2020-09-15,0.031
2020-10-15,0.032
2020-11-15,0.031
2020-12-15,0.025
2021-01-15,0.08
2021-02-15,0.074
2021-03-15,0.061
2021-04-15,0.035
2021-05-15,0.046
2021-06-15,0.037
2021-07-15,0.035
2021-08-15,0.03
2021-09-15,0.034
2021-10-15,0.025
2021-11-15,0.054
2021-12-15,0.045
2022-01-15,0.046
2022-02-15,0.038
2022-03-15,0.047
2022-04-15,0.049
2022-05-15,0.062
2022-06-15,0.043
2022-07-15,0.041
2022-08-15,0.024
2022-09-15,0.049
2022-10-15,0.029
2022-11-15,0.035
2022-12-15,0.033
