Date,TN
2012-01-15,0.93
2012-02-15,0.92
2012-05-15,0.45
2012-06-15,0.32
2012-07-15,0.7
2012-08-15,0.76
2012-09-15,0.87
2012-10-15,0.57
2013-01-15,0.47
2013-02-15,0.43
2013-05-15,0.47
2013-06-15,0.43
2013-07-15,0.44
2013-08-15,0.5
2013-09-15,0.47
2013-10-15,0.6
2014-01-15,0.91
2014-02-15,0.9
2014-05-15,0.58
2014-06-15,0.54
2014-07-15,0.55
2014-08-15,0.58
2014-09-15,0.54
2014-10-15,0.55
2015-01-15,0.91
2015-02-15,0.92
2015-05-15,0.66
2015-06-15,0.65
2015-07-15,0.95
2015-08-15,0.58
2015-09-15,0.58
2015-10-15,0.42
2016-01-15,0.718
2016-02-15,0.698
2016-05-15,0.228
2016-06-15,0.298
2016-07-15,0.278
2016-08-15,0.614
2016-09-15,0.526
2016-10-15,0.488
2017-01-15,0.44
2017-02-15,0.44
2017-05-15,0.35
2017-06-15,0.35
2017-07-15,0.72
2017-08-15,0.53
2017-09-15,0.52
2017-10-15,0.52
2018-01-15,0.59
2018-02-15,0.45
2018-03-15,0.8
2018-05-15,0.22
2018-06-15,0.29
2018-07-15,0.5
2018-08-15,0.5
2018-09-15,0.46
2018-10-15,0.52
2019-01-15,0.45
2019-02-15,0.58
2019-03-15,0.48
2019-05-15,0.48
2019-06-15,0.43
2019-07-15,0.31
2019-08-15,0.44
2019-09-15,0.36
2019-10-15,0.33
2019-12-15,0.33
2020-01-15,0.59
2020-02-15,0.6
2020-03-15,0.81
2020-04-15,0.81
2020-05-15,0.81
2020-06-15,0.54
2020-07-15,2.38
2020-08-15,0.1
2020-09-15,0.65
2020-10-15,0.59
2020-11-15,0.59
2020-12-15,0.59
2021-01-15,1.635
2021-02-15,2.15
2021-03-15,2.055
2021-04-15,1.24
2021-05-15,0.79
2021-06-15,0.66
2021-07-15,1.14
2021-08-15,1.06
2021-09-15,0.73
2021-10-15,0.52
2021-11-15,1.08
2021-12-15,0.82
2022-01-15,1.23
2022-02-15,0.1
2022-04-15,0.66
2022-05-15,0.56
2022-06-15,0.77
2022-07-15,0.62
2022-08-15,0.94
2022-09-15,0.94
2022-10-15,0.54
2022-11-15,1.2
2022-12-15,0.51
