Date,TN
2018-01-15,1.495
2018-03-15,1.635
2018-04-15,0.845
2018-05-15,1.155
2018-06-15,0.8
2018-07-15,0.665
2018-08-15,0.54
2018-09-15,0.59
2018-10-15,0.675
2018-11-15,1.01
2018-12-15,1.335
2019-01-15,1.845
2019-02-15,1.665
2019-03-15,1.815
2019-04-15,1.605
2019-05-15,1.03
2019-06-15,1.925
2019-07-15,0.925
2019-08-15,0.97
2019-09-15,0.805
2019-10-15,1.28
2019-11-15,0.855
2019-12-15,2.22
2020-01-15,2.295
2020-02-15,2.295
2020-03-15,2.24
2020-04-15,1.905
2020-05-15,1.205
2020-06-15,1.845
2020-07-15,1.035
2020-08-15,0.515
2020-09-15,0.54
2020-10-15,0.755
2020-11-15,0.56
2020-12-15,1.73
2021-01-15,1.885
2021-02-15,2.015
2021-03-15,1.695
2021-04-15,1.74
2021-05-15,1.245
2021-06-15,0.65
2021-07-15,0.765
2021-08-15,1.15
2021-09-15,1.0
2021-10-15,1.05
2021-11-15,1.2
2021-12-15,0.845
2022-01-15,0.775
2022-02-15,2.04
2022-03-15,1.59
2022-04-15,1.275
2022-05-15,0.69
2022-06-15,0.58
2022-07-15,0.87
2022-08-15,1.045
2022-09-15,1.375
2022-10-15,1.13
2022-11-15,0.885
2022-12-15,0.945
