Date,TN
2016-01-15,2.36
2016-02-15,2.5
2016-03-15,2.9
2016-04-15,2.94
2016-05-15,1.8
2016-06-15,3.9
2016-07-15,2.57
2016-08-15,2.1
2016-09-15,2.72
2016-10-15,2.72
2016-11-15,2.57
2016-12-15,2.6
2017-01-15,2.83
2017-03-15,2.7
2017-04-15,2.63
2017-05-15,2.3
2017-06-15,1.85
2017-07-15,1.62
2017-08-15,3.12
2017-09-15,2.67
2019-01-15,3.4
2019-02-15,3.59
2019-03-15,3.98
2019-04-15,4.02
2019-05-15,3.99
2019-06-15,3.51
2019-07-15,2.91
2019-08-15,2.57
2019-09-15,1.98
2019-10-15,2.61
2019-11-15,2.49
2019-12-15,2.49
2021-01-15,3.19
2021-02-15,3.08
2021-03-15,3.22
2021-04-15,3.25
2021-05-15,3.085
2021-06-15,2.9
2021-07-15,2.715
2021-08-15,2.695
2021-09-15,2.56
2021-10-15,3.225
2021-12-15,3.8
2022-01-15,2.39
2022-02-15,2.39
2022-03-15,2.39
2022-05-15,3.27
2022-07-15,2.695
2022-08-15,3.89
2022-09-15,2.88
2022-10-15,2.975
