Date,TN
2017-01-15,1.88
2017-02-15,1.99
2017-03-15,2.74
2017-04-15,2.98
2017-05-15,3.01
2017-06-15,2.42
2017-07-15,2.12
2017-08-15,1.95
2017-09-15,2.53
2017-10-15,2.43333
2017-11-15,0.87
2017-12-15,2.11333
2018-01-15,3.33833
2018-02-15,3.21333
2018-03-15,3.4
2018-04-15,3.03
2018-05-15,2.57
2018-06-15,2.41
2018-07-15,1.98
2018-08-15,1.91
2018-09-15,1.9
2018-10-15,1.59
2018-11-15,1.74
2018-12-15,2.31
2019-01-15,2.61
2019-02-15,3.13
2019-03-15,3.05
2019-04-15,2.9
2019-05-15,2.09
2019-06-15,1.94
2019-07-15,1.76
2019-08-15,1.18
2019-09-15,1.26
2019-10-15,1.61
2019-11-15,1.6
2019-12-15,1.95
2020-01-15,2.36
2020-02-15,2.93
2020-03-15,2.35
2020-04-15,2.52
2020-05-15,1.95
2020-06-15,1.73
2020-07-15,1.44
2020-08-15,1.39
2020-09-15,1.21
2020-10-15,1.24
2020-11-15,1.66
2020-12-15,1.72
2021-02-15,2.16
2021-03-15,1.81
2021-04-15,1.83
2021-05-15,1.66
2021-06-15,1.85
2021-07-15,1.73
2021-08-15,1.4
2021-09-15,1.52
2021-10-15,1.54
2021-11-15,1.58
2021-12-15,1.64
2022-01-15,2.86
2022-02-15,2.78
2022-03-15,2.69
2022-04-15,2.49
2022-05-15,2.14
2022-06-15,1.81
2022-07-15,1.55
2022-08-15,1.67
2022-09-15,1.74
2022-10-15,1.71
2022-11-15,1.91
