Date,TN
2016-04-15,0.92
2016-05-15,1.97
2016-06-15,0.64
2016-07-15,0.99
2016-08-15,0.56
2016-09-15,0.95
2016-10-15,2.09
2016-11-15,1.97
2016-12-15,1.26
2017-04-15,0.95
2017-05-15,0.57
2017-06-15,0.5
2017-07-15,0.78
2017-08-15,1.09
2017-09-15,1.86
2017-10-15,4.24
2017-11-15,1.61
2017-12-15,1.59
2018-01-15,1.64
2018-03-15,2.23
2018-04-15,3.1
2018-05-15,3.22
2018-06-15,4.0
2018-07-15,0.98
2018-08-15,3.08
2018-09-15,3.55
2018-10-15,2.82
2018-11-15,2.24
2018-12-15,2.95
2019-03-15,6.13
2019-04-15,2.82
2019-05-15,3.22
2019-06-15,2.76
2019-07-15,1.54
2019-08-15,0.76
2019-09-15,1.25
2019-10-15,2.15
2019-11-15,1.57
2019-12-15,1.09
2020-01-15,1.09
2020-02-15,2.99
2020-03-15,2.99
2020-04-15,2.33
2020-05-15,3.4
2020-06-15,1.71
2020-07-15,0.88
2020-08-15,1.02
2020-09-15,1.01
2020-10-15,1.07
2020-11-15,1.38
2020-12-15,1.38
2021-02-15,1.33
2021-03-15,1.34
2021-04-15,1.17
2021-05-15,0.97
2021-06-15,1.2
2021-07-15,1.06
2021-08-15,2.9
2021-09-15,3.9
2021-10-15,4.0
2021-11-15,4.01
2021-12-15,4.51
2022-03-15,4.63
2022-04-15,4.31
2022-05-15,4.07
2022-06-15,3.11
2022-07-15,1.99
2022-08-15,1.43
2022-09-15,1.5
2022-10-15,2.46
2022-11-15,2.58
