Date,TN
2016-01-15,2.19
2016-02-15,1.52
2016-03-15,2.08
2016-04-15,1.7
2016-05-15,2.3
2016-06-15,2.32
2016-07-15,1.66
2016-08-15,1.46
2016-09-15,1.1
2016-10-15,2.91
2016-11-15,1.26
2016-12-15,0.99
2017-01-15,2.01
2017-02-15,1.83
2017-03-15,1.54
2017-04-15,1.48
2017-05-15,1.72
2017-06-15,1.46
2017-07-15,2.96
2017-08-15,3.07
2017-09-15,1.71
2017-10-15,0.57
2017-11-15,0.315
2017-12-15,0.865
2018-01-15,1.05
2018-02-15,1.23
2018-03-15,1.1
2018-04-15,0.87
2018-05-15,0.95
2018-06-15,1.06
2018-07-15,1.01
2018-08-15,2.07
2018-09-15,1.06
2018-10-15,0.81
2018-11-15,0.44
2018-12-15,1.04
2019-01-15,0.5
2019-02-15,0.94
2019-03-15,0.62
2019-04-15,1.29
2019-05-15,1.65
2019-06-15,0.98
2019-07-15,0.97
2019-08-15,0.84
2019-09-15,1.12
2019-10-15,0.87
2019-11-15,1.0
2019-12-15,1.18
2020-01-15,1.07
2020-02-15,0.84
2020-03-15,0.82
2020-04-15,1.03
2020-05-15,1.34
2020-06-15,0.85
2020-07-15,0.94
2020-08-15,0.92
2020-09-15,0.9
2020-10-15,1.06
2020-11-15,1.19
2020-12-15,1.19
2021-01-15,1.11
2021-02-15,0.93
2021-03-15,0.92
2021-04-15,0.92
2021-05-15,0.93
2021-06-15,1.01
2021-07-15,1.1
2021-08-15,1.1
2021-09-15,1.16
2021-10-15,1.27
2021-11-15,1.41
2021-12-15,1.31
2022-01-15,1.17
2022-02-15,1.09
2022-03-15,1.15
2022-04-15,1.23
2022-05-15,1.1
2022-06-15,1.17
2022-07-15,1.07
2022-08-15,0.88
2022-09-15,0.87
2022-10-15,0.84
2022-11-15,0.85
2022-12-15,0.91
