Date,TN
2016-01-15,0.444
2016-02-15,0.544
2016-03-15,0.549
2016-04-15,0.67
2016-05-15,0.458
2016-06-15,0.266
2016-07-15,0.305
2016-08-15,0.235
2016-09-15,0.357
2016-10-15,0.762
2016-11-15,0.543
2016-12-15,0.458
2017-01-15,1.56
2017-02-15,0.47
2017-03-15,0.43
2017-04-15,0.42
2017-05-15,0.33
2017-06-15,0.38
2017-07-15,0.46
2017-08-15,0.45
2017-09-15,0.33
2017-10-15,0.56667
2017-11-15,0.39333
2017-12-15,0.54333
2018-01-15,0.42667
2018-02-15,0.47667
2018-03-15,0.68
2018-04-15,0.46
2018-05-15,0.39
2018-06-15,0.42
2018-07-15,0.37
2018-08-15,0.36
2018-09-15,0.49
2018-10-15,0.37
2018-11-15,0.29
2018-12-15,0.2
2019-01-15,0.41
2019-02-15,0.4
2019-03-15,0.46
2019-04-15,0.62
2019-05-15,0.51
2019-06-15,0.46
2019-07-15,0.5
2019-08-15,0.48
2019-09-15,0.31
2019-10-15,0.41
2019-11-15,0.59
2019-12-15,0.37
2020-01-15,0.44
2020-02-15,0.57
2020-03-15,0.56
2020-04-15,0.51
2020-05-15,0.34
2020-06-15,0.29
2020-07-15,0.28
2020-08-15,0.31
2020-09-15,0.36
2020-10-15,0.32
2020-11-15,0.36
2020-12-15,0.44
2021-01-15,0.37
2021-02-15,0.45
2021-03-15,0.45
2021-04-15,0.5
2021-05-15,0.47
2021-06-15,0.45
2021-07-15,0.31
2021-08-15,0.3
2021-09-15,0.24
2021-10-15,0.3
2021-11-15,0.37
2021-12-15,0.69
2022-01-15,1.05
2022-02-15,1.05
2022-03-15,0.43
2022-04-15,0.45
2022-05-15,0.38
2022-06-15,0.31
2022-07-15,0.19
2022-08-15,0.14
2022-09-15,0.16
2022-10-15,0.17
2022-11-15,0.19
2022-12-15,0.36
