Date,TN
2009-01-15,0.84
2009-02-15,0.43
2009-03-15,0.95
2009-04-15,0.94
2009-05-15,0.91
2009-06-15,0.87
2009-07-15,0.86
2009-08-15,0.75
2009-09-15,0.86
2009-10-15,0.89
2009-11-15,0.82
2009-12-15,0.91
2010-01-15,0.88
2010-02-15,0.9
2010-03-15,0.93
2010-04-15,0.95
2010-05-15,0.69
2010-06-15,0.79
2010-07-15,0.81
2010-08-15,0.81
2010-09-15,0.88
2010-10-15,0.82
2010-11-15,0.83
2010-12-15,0.94
2011-01-15,0.91
2011-02-15,0.94
2011-03-15,0.93
2011-04-15,0.85
2011-05-15,0.92
2011-06-15,0.92
2011-07-15,0.78
2011-08-15,0.877
2011-09-15,0.9
2011-10-15,0.95
2011-11-15,0.89
2011-12-15,0.95
2012-01-15,0.925
2012-02-15,0.94
2012-03-15,0.91
2012-04-15,0.93
2012-05-15,0.9
2012-06-15,0.85
2012-07-15,0.924
2012-08-15,0.913
2012-09-15,0.772
2012-10-15,0.694
2012-11-15,0.8
2012-12-15,0.79
2013-01-15,1.07
2013-02-15,0.87
2013-03-15,0.86
2013-04-15,0.822
2013-05-15,0.82
2013-06-15,0.87
2013-07-15,0.76
2013-08-15,0.661
2013-09-15,0.78
2013-10-15,0.92
2013-11-15,0.85
2013-12-15,0.92
2014-01-15,1.26
2014-02-15,0.96
2014-03-15,1.17
2014-04-15,0.96
2014-05-15,1.23
2014-06-15,1.1
2014-07-15,0.958
2014-08-15,0.87
2014-09-15,1.12
2014-10-15,0.97
2014-11-15,1.07
2014-12-15,1.34
2015-01-15,1.21
2015-02-15,1.31
2015-03-15,1.34
2015-04-15,1.3
2015-05-15,1.32
2015-06-15,1.22
2015-07-15,1.16
2015-08-15,1.14
2015-09-15,1.14
2015-10-15,1.21
2015-11-15,1.24
2015-12-15,1.22
2016-01-15,1.35
2016-02-15,1.39
2016-03-15,1.32
2016-04-15,1.41
2016-05-15,1.34
2016-06-15,1.35
2016-07-15,1.43
2016-08-15,1.37
2016-09-15,1.32
2016-10-15,1.38
2016-11-15,1.29
2016-12-15,1.44
2017-01-15,1.42
2017-02-15,1.37
2017-03-15,1.4
2017-04-15,1.39
2017-05-15,1.41
2017-06-15,1.34
2017-07-15,1.34
2017-08-15,1.15
2017-09-15,1.08
2017-10-15,0.955
2017-11-15,1.095
2017-12-15,1.69
2018-01-15,1.64
2018-02-15,1.74
2018-03-15,2.0
2018-04-15,1.51
2018-05-15,1.72
2018-06-15,1.34
2018-07-15,1.34
2018-08-15,0.91
2018-09-15,1.22
2018-10-15,1.335
2018-11-15,1.6
2018-12-15,1.54
2019-01-15,1.81
2019-02-15,1.8
2019-03-15,1.5
2019-04-15,1.4
2019-05-15,1.49
2019-06-15,1.38
2019-07-15,1.02
2019-08-15,0.82
2019-09-15,0.81
2019-10-15,0.98
2019-11-15,1.06
2019-12-15,1.12
2020-01-15,1.36
2020-02-15,1.8
2020-03-15,1.4
2020-04-15,1.48
2020-05-15,1.63
2020-06-15,1.24
2020-07-15,0.95
2020-08-15,0.75
2020-09-15,0.54
2020-10-15,0.74
2020-11-15,1.18
2020-12-15,1.52
2021-01-15,1.84
2021-02-15,1.74
2021-03-15,1.9
2021-04-15,1.575
2021-05-15,1.475
2021-06-15,1.07
2021-07-15,1.065
2021-08-15,0.85
2021-09-15,1.065
2021-10-15,0.585
2021-11-15,1.095
2021-12-15,1.78
2022-01-15,1.76
2022-02-15,1.63
2022-03-15,1.69
2022-04-15,1.45
2022-05-15,1.37
2022-06-15,1.06
2022-07-15,0.895
2022-08-15,1.02
2022-09-15,1.3
2022-10-15,1.36
2022-11-15,1.38
2022-12-15,2.22
