Date,TN
2018-01-15,1.315
2018-02-15,1.1725
2018-03-15,1.29
2018-05-15,1.45
2018-06-15,0.985
2018-07-15,0.945
2018-08-15,0.935
2018-09-15,1.155
2018-10-15,1.06
2018-11-15,1.035
2019-01-15,1.045
2019-02-15,1.07
2019-03-15,1.105
2019-06-15,1.11
2019-07-15,1.07
2019-08-15,1.2
2019-09-15,0.985
2019-11-15,1.07
2020-01-15,0.84
2020-02-15,1.16
2020-03-15,1.315
2020-04-15,1.315
2020-05-15,1.405
2020-06-15,1.29
2020-07-15,1.285
2020-08-15,0.985
2020-09-15,0.985
2020-10-15,1.245
2020-11-15,0.775
2020-12-15,0.86
2021-01-15,1.08
2021-02-15,1.485
2021-03-15,1.045
2021-04-15,0.69
2021-05-15,1.095
2021-06-15,1.16
2021-07-15,1.145
2021-08-15,1.35
2021-09-15,0.945
2021-10-15,1.4
2021-11-15,1.3
2021-12-15,2.24
2022-01-15,1.49
2022-02-15,1.57
2022-03-15,1.515
2022-04-15,0.67
2022-05-15,1.595
2022-06-15,1.52
2022-07-15,1.31
2022-08-15,0.96
2022-09-15,1.005
2022-10-15,0.95
2022-11-15,1.005
2022-12-15,1.18
