Date,TN
2016-01-15,0.21
2016-02-15,0.52
2016-03-15,0.479
2016-04-15,0.633
2016-05-15,0.45
2016-06-15,0.15
2016-07-15,0.35
2016-08-15,0.35
2016-09-15,0.34
2016-10-15,0.344
2016-11-15,0.412
2016-12-15,0.412
2017-01-15,0.402
2017-02-15,0.42
2017-03-15,0.09
2017-04-15,0.09
2017-05-15,0.09
2017-06-15,0.09
2017-07-15,0.13
2017-08-15,0.14
2017-09-15,0.13
2017-10-15,0.33
2017-11-15,0.21
2017-12-15,0.09
2018-01-15,0.41167
2018-02-15,0.43667
2018-03-15,0.47
2018-04-15,0.26
2018-05-15,0.46
2018-06-15,0.33
2018-07-15,0.36
2018-08-15,0.44
2018-09-15,0.47
2018-10-15,0.48
2018-11-15,0.44
2018-12-15,0.44
2019-01-15,0.32
2019-02-15,0.83
2019-03-15,0.84
2019-04-15,0.51
2019-05-15,0.39
2019-06-15,0.78
2019-07-15,0.54
2019-08-15,0.69
2019-09-15,0.38
2019-10-15,0.4
2019-11-15,0.46
2019-12-15,0.39
2020-01-15,0.39
2020-02-15,0.21
2020-03-15,0.41
2020-04-15,0.18
2020-05-15,0.37
2020-06-15,0.27
2020-07-15,0.42
2020-08-15,0.49
2020-09-15,0.8
2020-10-15,0.94
2020-11-15,0.7
2020-12-15,0.72
2021-01-15,0.63
2021-02-15,0.55
2021-03-15,0.53
2021-04-15,0.45
2021-05-15,0.32
2021-06-15,0.32
2021-07-15,0.34
2021-08-15,0.4
2021-09-15,0.47
2021-10-15,1.0
2021-11-15,0.9
2021-12-15,0.48
2022-01-15,0.57
2022-02-15,0.44
2022-03-15,0.44
2022-04-15,0.45
2022-05-15,0.35
2022-06-15,0.29
2022-07-15,1.21
2022-08-15,0.57
2022-09-15,0.59
2022-10-15,0.57
2022-11-15,0.54
2022-12-15,0.44
