Date,TN
2012-01-15,1.58
2012-02-15,1.15
2012-03-15,0.63
2012-04-15,0.93
2012-05-15,1.1
2012-06-15,0.953
2012-07-15,0.79
2012-08-15,0.745
2012-09-15,0.539
2012-10-15,0.686
2012-11-15,0.766
2012-12-15,0.95
2013-01-15,0.92
2013-02-15,0.932
2013-03-15,1.3
2013-04-15,0.066
2013-05-15,0.682
2013-06-15,0.79
2013-07-15,0.866
2013-08-15,0.414
2013-09-15,0.641
2013-10-15,0.56
2013-11-15,0.894
2013-12-15,0.57
2014-01-15,1.0
2014-02-15,1.23
2014-03-15,1.79
2014-04-15,1.22
2014-05-15,0.919
2014-06-15,1.11
2014-07-15,0.56
2014-08-15,0.55
2014-09-15,1.57
2014-10-15,0.88
2014-11-15,0.9
2014-12-15,1.41
2015-01-15,1.1
2015-02-15,1.34
2015-03-15,1.09
2015-04-15,0.447
2015-05-15,0.566
2015-06-15,0.542
2015-07-15,0.385
2015-08-15,0.49
2015-09-15,0.6
2015-10-15,0.569
2015-11-15,0.715
2015-12-15,0.647
2016-01-15,0.636
2016-02-15,0.6
2016-03-15,0.558
2016-04-15,0.976
2016-05-15,0.668
2016-06-15,0.762
2016-07-15,0.851
2016-08-15,0.574
2016-09-15,0.751
2016-10-15,0.668
2016-11-15,0.48
2016-12-15,0.751
2017-01-15,0.961
2017-02-15,0.96
2017-03-15,0.615
2017-04-15,0.726
2017-05-15,0.542
2017-06-15,0.94
2017-07-15,0.62
2017-08-15,0.751
2017-09-15,0.751
2017-10-15,0.7
2017-11-15,0.56
2017-12-15,0.3
2018-01-15,0.5
2018-02-15,0.49
2018-03-15,1.34
2018-04-15,0.22
2018-05-15,0.21
2018-06-15,0.76
2018-07-15,0.88
2018-08-15,0.68
2018-09-15,0.49
2018-10-15,0.49
2018-11-15,0.02
2018-12-15,0.82
2019-01-15,0.76
2019-02-15,0.65
2019-03-15,0.86
2019-04-15,1.64
2019-05-15,0.76
2019-06-15,0.58
2019-07-15,1.15
2019-08-15,0.56
2019-09-15,0.52
2019-10-15,0.43
2019-11-15,1.22
2019-12-15,0.24
2020-01-15,0.4
2020-02-15,1.44
2020-03-15,0.1
2020-04-15,0.7
2020-05-15,0.79
2020-06-15,0.38
2020-07-15,0.84
2020-08-15,0.4
2020-09-15,0.36
2020-10-15,0.35
2020-11-15,0.42
2020-12-15,0.97
2021-01-15,0.64
2021-02-15,0.5
2021-03-15,1.0
2021-04-15,0.59
2021-05-15,0.86
2021-06-15,0.86
2021-07-15,0.64
2021-08-15,0.8
2021-09-15,0.54
2021-10-15,1.09
2021-11-15,1.59
2021-12-15,0.99
2022-01-15,0.82
2022-02-15,1.12
2022-03-15,0.76
2022-04-15,0.69
2022-05-15,0.74
2022-06-15,0.84
2022-07-15,0.83
2022-08-15,0.31
2022-09-15,0.36
2022-10-15,0.37
2022-11-15,0.67
2022-12-15,0.8
