Date,TP
2018-01-15,0.065
2018-02-15,0.035
2018-03-15,0.075
2018-04-15,0.05
2018-05-15,0.09
2018-06-15,0.065
2018-07-15,0.085
2018-08-15,0.125
2018-09-15,0.06
2018-10-15,0.08
2018-11-15,0.08
2018-12-15,0.065
2019-01-15,0.09
2019-02-15,0.085
2019-03-15,0.11
2019-04-15,0.105
2019-05-15,0.15
2019-06-15,0.1
2019-07-15,0.075
2019-08-15,0.07
2019-09-15,0.075
2019-10-15,0.095
2019-11-15,0.105
2019-12-15,0.12
2020-01-15,0.045
2020-02-15,0.07
2020-03-15,0.115
2020-04-15,0.13
2020-05-15,0.09
2020-06-15,0.077
2020-07-15,0.07
2020-08-15,0.049
2020-09-15,0.085
2020-10-15,0.065
2020-11-15,0.0525
2020-12-15,0.11
2021-01-15,0.0765
2021-02-15,0.109
2021-03-15,0.1405
2021-04-15,0.162
2021-05-15,0.159
2021-06-15,0.153
2021-07-15,0.1635
2021-08-15,0.157
2021-09-15,0.128
2021-10-15,0.1325
2021-11-15,0.1165
2021-12-15,0.1385
2022-01-15,0.1515
2022-02-15,0.1475
2022-03-15,0.158
2022-04-15,0.1405
2022-05-15,0.15
2022-06-15,0.1405
2022-07-15,0.117
2022-08-15,0.141
2022-09-15,0.1465
2022-10-15,0.1235
2022-11-15,0.133
2022-12-15,0.125
