Date,TN
2016-01-15,1.34
2016-03-15,1.02
2016-04-15,0.74
2016-05-15,0.45
2016-06-15,1.42
2016-07-15,1.6
2016-08-15,1.59
2016-09-15,0.98
2016-10-15,1.08
2016-11-15,1.16
2016-12-15,1.14
2017-03-15,1.03
2017-04-15,1.07
2017-05-15,0.81
2017-06-15,1.64
2017-07-15,1.72
2017-08-15,1.18
2017-09-15,1.17
2017-11-15,1.42
2017-12-15,0.7
2018-01-15,1.38
2018-03-15,1.17
2018-04-15,0.69
2018-05-15,0.7
2018-06-15,0.57
2018-07-15,1.14
2018-08-15,0.8
2018-09-15,2.44
2018-10-15,1.24
2018-11-15,1.89
2018-12-15,3.45
2019-01-15,1.77
2019-02-15,2.24
2019-03-15,0.76
2019-04-15,2.28
2019-05-15,1.74
2019-06-15,1.14
2019-07-15,1.58
2019-08-15,0.54
2019-09-15,0.87
2019-10-15,0.82
2019-11-15,0.78
2019-12-15,1.0
2020-01-15,1.02
2020-02-15,1.2
2020-03-15,1.17
2020-04-15,1.24
2020-05-15,0.85
2020-06-15,1.07
2020-07-15,0.84
2020-08-15,1.97
2020-09-15,3.81
2020-10-15,3.6
2020-11-15,3.14
2020-12-15,2.96
2021-01-15,2.97
2021-02-15,3.32
2021-03-15,3.25
2021-04-15,3.27
2021-05-15,2.99
2021-06-15,2.5
2021-07-15,1.65
2021-08-15,1.0
2021-09-15,1.22
2021-10-15,2.15
2021-11-15,2.13
2021-12-15,2.23
2022-01-15,2.53
2022-02-15,2.46
2022-03-15,3.24
2022-04-15,3.42
2022-05-15,2.83
2022-06-15,2.17
2022-07-15,2.11
2022-08-15,3.13
2022-09-15,4.13
2022-10-15,4.33
2022-11-15,4.5
2022-12-15,4.5
