Date,TN
2016-01-15,0.74
2016-02-15,0.86
2016-03-15,0.88
2016-04-15,0.79
2016-05-15,0.71
2016-06-15,0.89
2016-07-15,0.989
2016-08-15,1.11
2016-09-15,0.951
2016-10-15,0.998
2016-11-15,1.21
2016-12-15,1.46
2017-01-15,2.38
2017-02-15,1.28
2017-03-15,1.79
2017-04-15,1.17
2017-05-15,1.06
2017-06-15,1.23
2017-07-15,0.96
2017-08-15,0.61
2017-09-15,1.13
2017-10-15,1.18
2017-11-15,1.19
2017-12-15,0.86333
2018-02-15,1.17667
2018-03-15,1.06
2018-04-15,0.86
2018-05-15,0.89
2018-06-15,0.54
2018-07-15,0.56
2018-08-15,0.74
2018-09-15,0.83
2018-10-15,0.69
2018-11-15,0.74
2018-12-15,0.79
2019-01-15,0.58
2019-02-15,0.75
2019-03-15,0.75
2019-04-15,0.69
2019-05-15,0.73
2019-06-15,0.81
2019-07-15,0.55
2019-08-15,0.85
2019-09-15,0.85
2019-10-15,1.01
2019-11-15,0.44
2019-12-15,0.48
2020-01-15,1.11
2020-02-15,1.11
2020-03-15,1.15
2020-04-15,0.84
2020-05-15,0.78
2020-06-15,0.99
2020-07-15,0.95
2020-08-15,0.84
2020-09-15,0.98
2020-10-15,0.99
2020-11-15,1.11
2020-12-15,1.09
2021-01-15,1.03
2021-02-15,1.16
2021-03-15,1.02
2021-04-15,0.85
2021-05-15,1.02
2021-06-15,0.86
2021-07-15,0.94
2021-08-15,0.59
2021-09-15,1.26
2021-10-15,1.38
2021-11-15,1.13
2021-12-15,1.55
2022-01-15,1.19
2022-02-15,1.03
2022-03-15,0.9
2022-04-15,0.94
2022-05-15,1.05
2022-06-15,0.96
2022-07-15,0.92
2022-08-15,0.82
2022-09-15,0.74
2022-10-15,0.92
2022-11-15,1.11
