,EPL,YGPL,NPML,IMXL,Nation
2013-09-08,0.018143404446250424,0.2305965676421046,0.008820870505634432,0.022389576362637924,0.022673001377855277
2013-09-09,0.02322169988291088,0.2509597589031336,0.007867512516195326,0.025450939117382637,0.026179636115278515
2013-09-10,0.02148414020853535,0.294869044005884,0.008985327041896213,0.02291853650466311,0.02625504596411859
2013-09-11,0.01829016323348025,0.28696785156053983,0.009523271211168046,0.01843985362250972,0.023604185311053353
2013-09-12,0.024495027997494083,0.32432697731823945,0.008011760585379467,0.019223156762123685,0.02748358504789087
2013-09-13,0.027996448907331682,0.4098794840355429,0.007310740992328352,0.028095700471410263,0.03332945054958066
2013-09-14,0.02553239213902675,0.3509275147157114,0.009301976321585616,0.033606938666355626,0.03224562043461738
2013-09-15,0.01755053209145011,0.31603544110083054,0.009940621140277568,0.0297600393235527,0.02663461134249366
2013-09-16,0.017150735330967976,0.3113624779085783,0.010023906129227893,0.027253064103836544,0.025777885747046557
2013-09-17,0.014494324597540343,0.30728423834232454,0.014167668594804724,0.031104342197548956,0.026312888790997545
2013-09-18,0.014916301299798842,0.33296790593625364,0.01897506409951124,0.02769596405793063,0.027777396110488944
2013-09-19,0.022641493915194242,0.2643305742136453,0.00926130271018334,0.029835375057504058,0.02759857513414827
2013-09-20,0.0200871303320777,0.3252366320280001,0.01484741885849818,0.032271393423012044,0.03003639760724447
2013-09-21,0.015667739801021586,0.37633807912968864,0.025294501682210417,0.02938800679730932,0.03142253127470189
2013-09-22,0.014057504205381289,0.35666456988540446,0.016481506225055696,0.023161394510529152,0.0263195257774025
2013-09-23,0.018765093966774952,0.29737265459915213,0.01967582592034003,0.026308576119829126,0.02861270277147804
2013-09-24,0.016586010343982816,0.2375090223650145,0.02183536280945919,0.028031158858118303,0.026857347648132704
2013-09-25,0.017954895943518314,0.19630335495228093,0.0180967100217604,0.038949898838403094,0.027808032432521158
2013-09-26,0.027014039028510784,0.2567988469997073,0.01780182758739795,0.032937744869346905,0.03257661768501742
2013-09-27,0.0269761488116104,0.39612835428582927,0.009571294149838268,0.02822827225803167,0.03308744641599775
2013-09-28,0.03077346859624765,0.315931290110652,0.014549466709611198,0.036758642488426536,0.036025774160605546
2013-09-29,0.02187710989867068,0.268254615423177,0.030839893201498478,0.04116099312620269,0.03567278507895623
2013-09-30,0.021408857441545404,0.26852451776269154,0.02276104940820281,0.043967885682642135,0.040047726560036946
2013-10-01,0.033864246021977906,0.2405765564636957,0.022554802891740673,0.035713722301803016,0.0374552905871127
2013-10-02,0.020168229500929086,0.2847524080639979,0.01351012285659766,0.042054553342985065,0.0307650820169548
2013-10-03,0.023964479425368966,0.29553399370888767,0.01513264819248393,0.03612763934201311,0.03208906352937296
2013-10-04,0.025245926164491325,0.2703348537167903,0.0112140139952511,0.037266057117089975,0.031229318927098456
2013-10-05,0.021623477446346767,0.35826063717555245,0.02391894888578784,0.03718395830595672,0.041736111511007236
2013-10-06,0.01742509334273235,0.23155054537064118,0.027773023807837756,0.04908734064789604,0.033363021009978046
2013-10-07,0.013127144211357838,0.20961486360190743,0.02365097838163573,0.04204554737840284,0.027949392014710504
2013-10-08,0.02305993852382709,0.2585572357930843,0.018529679298131627,0.04840214023811959,0.03928125595462533
2013-10-09,0.033467072278777335,0.4141012630120113,0.027047895813794125,0.032392783356016946,0.04247694858217918
2013-10-10,0.0345868011335622,0.3073770188423437,0.021367156046385904,0.05020707065490427,0.04250847240987397
2013-10-11,0.031155206190690635,0.3443007596888721,0.016132060622350463,0.04481588286354595,0.03919435946240074
2013-10-12,0.02337603129810067,0.30926139751540355,0.013518046694058535,0.04830488559651288,0.03441415828650745
2013-10-13,0.027951411270715456,0.3385500250353483,0.031686070462740516,0.06369669671553474,0.046543753281240635
2013-10-14,0.025967772694126572,0.3001021903636646,0.013312985991957946,0.04878117352874658,0.03550765750398941
2013-10-15,0.017783786952455867,0.23819685805419302,0.020115916211447055,0.040236203104353226,0.029696319524231397
2013-10-16,0.03249485866283539,0.2296299948997675,0.022556718170852166,0.0529589042682493,0.040272477499049254
2013-10-17,0.03711831654386988,0.23488261015854353,0.019602331054511563,0.05758460706537033,0.04825945419235422
2013-10-18,0.03616874393391162,0.24118088972564836,0.02639539005145499,0.042430027597901494,0.041143787263343265
2013-10-19,0.0416671574362628,0.2653632546878912,0.03045472975622396,0.04326621791440953,0.045834022941642585
2013-10-20,0.0325323377335171,0.2560118156442136,0.026987536775379534,0.043079307997502085,0.04735763059546486
2013-10-21,0.03395291212591594,0.24727076688311703,0.03102035010648407,0.040707494504024104,0.04107877365371493
2013-10-22,0.04001933369888945,0.24022901437075547,0.03685097392155026,0.042785375365959895,0.05595213286127636
2013-10-23,0.03769562090326222,0.2302662208861041,0.02769210826166303,0.03871780979472411,0.04865488142647035
2013-10-24,0.021626244982505326,0.25337107908792944,0.029052103823237887,0.03420452809261691,0.041005533941946455
2013-10-25,0.02797197116771963,0.2135760304980212,0.008209057157177005,0.03389364045729703,0.029484271293980933
2013-10-26,0.04502265483298219,0.202646103306189,0.014996772227647677,0.04657406704154918,0.04233404143098092
2013-10-27,0.0400382769496648,0.20417271239694,0.019490435336429534,0.04432178970594007,0.045897405265003105
2013-10-28,0.04272854682268773,0.19101316522732023,0.03225074883827475,0.03866623135943222,0.04443770795745231
