,EPL,YGPL,NPML,IMXL,Nation
2010-03-01,0.0019536241636133275,0.06473675223034905,0.0,0.0,0.0027828930912997775
2010-03-02,0.001924763140056238,0.05163019141210549,0.0,0.0,0.0024026804452454437
2010-03-03,0.0018958193727340964,0.05528839254212573,0.0,0.0,0.002490315347880064
2010-03-04,0.003651058208467666,0.04742643778482701,0.0,0.0,0.003147920645039909
2010-03-05,0.001074071615809748,0.051318121971490126,0.0,0.0,0.001968913141204521
2010-03-06,0.001116492792416234,0.06656231188072748,0.0,0.0,0.002415560509717547
2010-03-07,0.001479564361371872,0.060189974904058016,0.0,0.0,0.0024191273757976257
2010-03-08,0.0010720846123735295,0.1736131661360619,0.0,0.0,0.00538106109860491
2010-03-09,0.0009694457123890635,0.07376148972377004,0.0,0.0,0.002543009105461565
2010-03-10,0.0017381023272654006,0.1261603536266392,0.0,0.0,0.004389480653818749
2010-03-11,0.0010025429704224097,0.08403760178278817,0.0,0.0,0.002846343245651718
2010-03-12,0.0024374431125460524,0.07288646179917208,0.0,0.0,0.003252089559307031
2010-03-13,0.0010782824923715605,0.05300050546817705,0.0,0.0,0.002017970910323723
2010-03-14,0.002486506118465287,0.07735753076114289,0.0,0.0,0.0034013878213228215
2010-03-15,0.001922682321857661,0.1625732383459244,0.0,0.0,0.005497957856701803
2010-03-16,0.0016042301585936902,0.1502219731745391,0.0,0.0,0.004994127288095158
2010-03-17,0.0034765831005783275,0.23904907696055924,0.0,0.0,0.008408751561241485
2010-03-18,0.0016850836669824744,0.14751049740424213,0.0,0.0,0.00495885190357374
2010-03-19,0.0011454716259542536,0.09349813846344815,0.0,0.0,0.0031817939488383365
2010-03-20,0.0019477937520295985,0.25603532752969055,0.0,0.0,0.00811894493526917
2010-03-21,0.0018197114236683549,0.09714716326664657,0.0,0.0,0.003620526448690065
2010-03-22,0.00300739203471911,0.06507412306030745,0.0,0.0,0.0033188359497765235
2010-03-23,0.0016364711492149906,0.07121199047231756,0.0,0.0,0.00280514183396084
2010-03-24,0.003915830611209523,0.23904773864387457,0.0,0.0,0.008628189245790905
2010-03-25,0.003469753244751712,0.07936550058737496,0.0,0.0,0.0039487190462882925
2010-03-26,0.00249451377257622,0.11514882675939127,0.0,0.0,0.00446010881254411
2010-03-27,0.0038677244102808153,0.12249945579023078,0.0,0.0,0.005351398402763837
2010-03-28,0.0032874413635872865,0.09315191670009301,0.0,0.0,0.0042423908666092145
2010-03-29,0.002187694116903215,0.07753123728861352,0.0,0.0,0.0032569309791505453
2010-03-30,0.003996494674233731,0.08826239450090283,0.0,0.0,0.0044602154411479
2010-03-31,0.004751110071104301,0.06895311408858217,0.0,0.0,0.0042983636102072184
2010-04-01,0.00343603830898828,0.10432077357024054,0.0,0.0,0.004628351421061064
2010-04-02,0.004387277281476195,0.09628911469112633,0.0,0.0,0.004879492719365375
2010-04-03,0.0030416915901330987,0.0842350930947156,0.0,0.0,0.0038707389429999263
2010-04-04,0.004465730114131862,0.07196714011696419,0.0,0.0,0.004239888914547056
2010-04-05,0.006268359702633367,0.06185586208313323,0.0,0.0,0.004858397024819172
2010-04-06,0.002100287589387451,0.14888823863416448,0.0,0.0,0.005204764760419179
2010-04-07,0.004573239255612799,0.15624042227727652,0.0,0.0,0.006645595904436168
2010-04-08,0.003845252990627404,0.14383866249146188,0.0,0.0,0.005935727686590874
2010-04-09,0.005109245450813162,0.05578934653121655,0.0,0.0,0.004109921550462449
2010-04-10,0.004210209433537968,0.0694322518717279,0.0,0.0,0.004041468717837245
2010-04-11,0.004233558067949884,0.06392343699813757,0.0,0.0,0.003899389237074423
2010-04-12,0.003052216151338379,0.14209825394336673,0.0,0.0,0.0054909045901704355
2010-04-13,0.0038394444249424337,0.12262517514780774,0.0,0.0,0.005340776695263317
2010-04-14,0.0034662728915807483,0.12767863591343248,0.0,0.0,0.005295354659857506
2010-04-15,0.0070795640995179295,0.22103876212040258,0.0,0.0,0.009706371056442278
2010-04-16,0.004777696218467016,0.12825059503016983,0.0,0.0,0.00596658515033248
2010-04-17,0.0053466377265736255,0.11314512718671607,0.0,0.0,0.005829283733811856
2010-04-18,0.008009074669026494,0.127405432926161,0.0,0.0,0.00755759261438603
2010-04-19,0.007877275822036657,0.09982136472495835,0.0,0.0,0.00672189216129655
2010-04-20,0.004516914816816304,0.07619046916383017,0.0,0.0,0.004383333116280834
2010-04-21,0.0032647151615666156,0.15268933802144039,0.0,0.0,0.005892669440661991
2010-04-22,0.005762250147209287,0.10995059393673923,0.0,0.0,0.0059477927789975855
2010-04-23,0.010253784090579976,0.17265826880790375,0.0,0.0,0.009942151820101185
2010-04-24,0.006585912212266614,0.08721355366884205,0.0,0.0,0.005724775319244342
2010-04-25,0.006360354407859996,0.13382449464991622,0.0,0.0,0.0069129407388858425
2010-04-26,0.00557286316270793,0.15729848564163157,0.0,0.0,0.007174598970305819
2010-04-27,0.00620902903634964,0.19113893831081208,0.0,0.0,0.008436922032866633
2010-04-28,0.0050399528425161145,0.3013579791553329,0.0,0.0,0.010928890539931048
2010-04-29,0.009860502235601745,0.221313628598443,0.0,0.0,0.011103569827106183
2010-04-30,0.011742215798783592,0.18287549045173915,0.0,0.0,0.010971016864340766
2010-05-01,0.00871123029957165,0.30089401960441314,0.0,0.0,0.012750337575290222
2010-05-02,0.006141834856739353,0.17122591129688186,0.0,0.0,0.007847593655054923
2010-05-03,0.005020058163050297,0.08496137910871512,0.0,0.0,0.004879522364077991
2010-05-04,0.0036601507147078264,0.09134737924258642,0.0,0.0,0.00437825639110961
2010-05-05,0.010694617801804212,0.10914649886054337,0.0,0.0,0.008389865069851062
2010-05-06,0.008637474726396912,0.15222948596075617,0.0,0.0,0.008564396081531835
2010-05-07,0.01190856498050413,0.0967665361501364,0.0,0.0,0.008650914413759215
2010-05-08,0.010630541268909704,0.0892219671844762,0.0,0.0,0.007801773375424625
2010-05-09,0.011709200291825128,0.18452563669086533,0.0,0.0,0.01100057433390337
2010-05-10,0.01636248184154873,0.22469501520762192,0.0,0.0,0.014446729553181428
2010-05-11,0.015193554453708749,0.1700568371507335,0.0,0.0,0.012337760968753615
2010-05-12,0.009124307858212867,0.09474493212603952,0.0,0.0,0.007203307455595282
2010-05-13,0.006815024314532686,0.10517563295227467,0.0,0.0,0.006340558702324627
2010-05-14,0.010332845975052494,0.142844123313329,0.0,0.0,0.009149570959579795
2010-05-15,0.012890823088022155,0.10163249157193045,0.0,0.0,0.009277515180463073
2010-05-16,0.01279517037113387,0.09763657900839652,0.0,0.0,0.009118199009775216
2010-05-17,0.01566750980031608,0.11093615033412985,0.0,0.0,0.010924574862593902
2010-05-18,0.014396436188167614,0.11058766263071108,0.0,0.0,0.010279742446979004
2010-05-19,0.017744193904982337,0.11959052890827016,0.0,0.0,0.012203749441115175
2010-05-20,0.017857043575022682,0.08781525917851825,0.0,0.0,0.011373317882610612
2010-05-21,0.013957914132706068,0.10135295603361336,0.0,0.0,0.009802897832594836
2010-05-22,0.012952050279710095,0.2822273501109018,0.0,0.0,0.014348342355674375
2010-05-23,0.01550975720013498,0.23699575248694899,0.0,0.0,0.014363958067873876
2010-05-24,0.014514367680670805,0.1947575553634164,0.0,0.0,0.012687771580963795
2010-05-25,0.019855567447844964,0.18269991949835337,0.0,0.0,0.015020045663772835
2010-05-26,0.015241852220640298,0.20575165484611405,0.0,0.0,0.013358102618101627
2010-05-27,0.01216071044509921,0.2734811913208848,0.0,0.0,0.013708843222393418
2010-05-28,0.015130784523138983,0.24522968682742238,0.0,0.0,0.014404401480214856
2010-05-29,0.01979919179840016,0.23398860801548385,0.0,0.0,0.0164232964567545
2010-05-30,0.020860638263631482,0.15871114848047568,0.0,0.0,0.01485273651888596
2010-05-31,0.014612129752162827,0.1600042911196408,0.0,0.0,0.011766688278106145
2010-06-01,0.014396254244091904,0.3312889354384759,0.0,0.0,0.016439218516286574
2010-06-02,0.01821592710181057,0.13591471533270505,0.0,0.0,0.012895049160997601
2010-06-03,0.019014209621980638,0.1626852688730743,0.0,0.0,0.014041061357353448
2010-06-04,0.01851099096337052,0.18277969341028272,0.0,0.0,0.014350439081293048
2010-06-05,0.020050066765992604,0.17342361291702005,0.0,0.0,0.014858336392193226
2010-06-06,0.023612924428029734,0.12305733403014502,0.0,0.0,0.015232882981158134
2010-06-07,0.01695682102680852,0.11165547588787075,0.0,0.0,0.011588869649556143
2010-06-08,0.013926395834288861,0.19744656632458318,0.0,0.0,0.012469032523758488
2010-06-09,0.012402568614217721,0.17855187016159216,0.0,0.0,0.01118030147543868
2010-06-10,0.0291871390253462,0.204335073196484,0.0,0.0,0.020286488976997988
2010-06-11,0.03200715641305109,0.15785435594040018,0.0,0.0,0.020398309344655995
2010-06-12,0.03875280996097558,0.12691597171445143,0.0,0.0,0.02290539069786304
2010-06-13,0.03239880101627219,0.13456084165519322,0.0,0.0,0.019943898754076584
2010-06-14,0.03518652779856676,0.20095093267037883,0.0,0.0,0.023189703891516335
2010-06-15,0.02976964845440909,0.19290969045555165,0.0,0.0,0.020258674675015374
2010-06-16,0.018844217075106074,0.14293028331297694,0.0,0.0,0.013404779390975683
2010-06-17,0.02285008527838959,0.16142971674268394,0.0,0.0,0.015922659151377236
2010-06-18,0.027574023785952844,0.10923908183865724,0.0,0.0,0.01682643696916909
2010-06-19,0.024285917625348773,0.15607609371523193,0.0,0.0,0.016490674550707882
2010-06-20,0.020122111370041253,0.1852147639377798,0.0,0.0,0.015223414345102606
2010-06-21,0.026318076600963945,0.20125624320757876,0.0,0.0,0.0187670018889496
2010-06-22,0.02104156892851581,0.2068225402590414,0.0,0.0,0.01628588472942609
2010-06-23,0.022609341243567796,0.15308314254086428,0.0,0.0,0.01556942353201713
2010-06-24,0.016535949017273694,0.1898516608881572,0.0,0.0,0.013560958840239345
2010-06-25,0.013345171535024009,0.17506149432211018,0.0,0.0,0.011553870652111978
2010-06-26,0.022022492494138818,0.1511581994624524,0.0,0.0,0.015222474482872266
2010-06-27,0.02355088137132243,0.15261931522491143,0.0,0.0,0.016026929822598446
2010-06-28,0.01903333001140493,0.21066986031807003,0.0,0.0,0.015389820336363732
2010-06-29,0.014390333553720505,0.20007381975980765,0.0,0.0,0.01277416850086983
2010-06-30,0.014280466497610078,0.1732226632134892,0.0,0.0,0.011969881399305491
2010-07-01,0.010002321054536875,0.1727669515050016,0.0,0.0,0.009819538674817455
2010-07-02,0.011707459968812929,0.17282510350223057,0.0,0.0,0.010673153777321382
2010-07-03,0.01720630688890714,0.17236786199218174,0.0,0.0,0.013407954263441154
2010-07-04,0.017276513709548913,0.1444581543108815,0.0,0.0,0.012664099954855663
2010-07-05,0.0179773998748518,0.16963251349540936,0.0,0.0,0.013716898652154171
2010-07-06,0.019504366237442717,0.20922153636627205,0.0,0.0,0.0155847575941891
2010-07-07,0.014129292025679623,0.18499537251118747,0.0,0.0,0.012222910700003727
2010-07-08,0.014635422268098346,0.21843324066755002,0.0,0.0,0.013409024215355617
2010-07-09,0.013357633653639577,0.21196326316808042,0.0,0.0,0.01258999149301901
2010-07-10,0.018252351924068395,0.2329960405951369,0.0,0.0,0.015622698613416246
2010-07-11,0.0176562951292637,0.2081612049874399,0.0,0.0,0.01463175489525924
2010-07-12,0.01543612000058657,0.20909391967896349,0.0,0.0,0.01354845023201058
2010-07-13,0.014663062924323095,0.2624420110660719,0.0,0.0,0.014651078980359474
2010-07-14,0.01413018766159236,0.2555500161045255,0.0,0.0,0.014192472608197131
2010-07-15,0.015355025840626998,0.25327633173063757,0.0,0.0,0.014741020580974205
2010-07-16,0.011928098805123457,0.29452018802121427,0.0,0.0,0.014179794963406364
2010-07-17,0.009770282438092238,0.27528131980697207,0.0,0.0,0.012564678475041625
2010-07-18,0.01608401849798164,0.19826587856482902,2.2060510326905256e-07,0.0,0.013569979573372136
2010-07-19,0.009670446069659644,0.395157629625996,6.551008578879346e-07,0.0,0.01586043025663766
2010-07-20,0.017246410829952406,0.2698245981953438,2.3362279423366631e-07,0.0,0.016147919399311098
2010-07-21,0.015611737906413271,0.28977797980643877,2.549911190662591e-07,0.0,0.01588801669972656
2010-07-22,0.016515639444586384,0.29070862550922294,1.2326206123241077e-06,0.0,0.016365634882367017
2010-07-23,0.012330300890633196,0.248824048285923,2.100202774228796e-06,0.0,0.013105423127222545
2010-07-24,0.01234243718692966,0.3951626648116661,2.8685637584008016e-06,0.0,0.017195661664901087
2010-07-25,0.010879500211158903,0.2711903500173548,2.4145370153810658e-06,0.0,0.013004736647901685
2010-07-26,0.01330513035671526,0.355902053914026,2.4077745104435455e-06,0.0,0.016580955217139173
2010-07-27,0.01984255265376688,0.36485236649191105,7.685020847174735e-06,0.0,0.020097247825961163
2010-07-28,0.020612428697773712,0.3035888005294357,5.9213767374892996e-05,0.0,0.018772116114982283
2010-07-29,0.01532995706571861,0.2802773952656737,0.0001504462399541505,0.0,0.015482069217791555
2010-07-30,0.012819122194762143,0.21599425684741877,0.00014078836077458944,0.00012154435008828589,0.012464410996350124
2010-07-31,0.011170219420348612,0.2679156949403849,0.00017355559249496614,0.00014057266098356462,0.013094448750388864
2010-08-01,0.015577713690895032,0.2817820531892167,0.00021029804575830053,0.0006212444114750804,0.015806263408020525
2010-08-02,0.02054482878470792,0.31174929780429494,0.0003391800624019687,0.0010937650181337697,0.01924498135006451
2010-08-03,0.016403204008248445,0.36575677556397806,0.0003599754888917533,0.0009744003879848344,0.01865243379544245
2010-08-04,0.012758336447952644,0.4172058125313927,0.000364037198860027,0.0010409779324374044,0.018284104871184884
2010-08-05,0.013508121343830629,0.21463946681089494,0.00037856283421955513,0.0009773986205759324,0.012989093822125812
2010-08-06,0.01015630657031047,0.2580368353597042,0.00044870228999453353,0.0014349903071288392,0.0126421790829325
2010-08-07,0.009231560107186764,0.41078941156370746,0.0008651106873905457,0.001954032435476574,0.016575647505692966
2010-08-08,0.01174262291427508,0.38162317871711515,0.0006736096149819236,0.0025569400298979684,0.01717005692523104
2010-08-09,0.01512165828796171,0.384146644973415,0.0007003952446636916,0.003230504882835877,0.019100605071372855
2010-08-10,0.01835156769944225,0.3609089255431248,0.000755047395379385,0.0034435080948254197,0.020120235084446318
2010-08-11,0.014608333722990963,0.31192794887573033,0.0008531389498786016,0.003538342779742115,0.016907053172172306
2010-08-12,0.011483604435100903,0.2709945962049078,0.0009900279281507733,0.0032175314076957513,0.014121533607379558
2010-08-13,0.011701641590450104,0.2542587745944363,0.0014436118935675383,0.003822948229628893,0.013917767578138548
2010-08-14,0.012975124531423396,0.2714175432928973,0.0011124199917516531,0.0038666023732883835,0.015044094151355727
2010-08-15,0.01901205628920058,0.31672571036258906,0.0009171808229596315,0.004595942266936243,0.0195109933704083
2010-08-16,0.02036026781086784,0.3301944529353385,0.001089028780133345,0.0036388382369740165,0.02031649838909987
2010-08-17,0.0167375041482395,0.2957544090739807,0.001531156151848419,0.0036820324778494814,0.01756083859857173
2010-08-18,0.013033936860976177,0.2754506652390159,0.0013401258650104538,0.004741515665664883,0.015425601567414772
2010-08-19,0.010904464166916213,0.2671504831243265,0.0010796243001754227,0.004799830027538084,0.01414925728100227
2010-08-20,0.010930263984833533,0.2555663352934272,0.0012997372400541786,0.004497465806092522,0.013773578064677558
2010-08-21,0.011110174764250894,0.275809595566269,0.0018512483811428597,0.006483552563478939,0.014962306323989876
2010-08-22,0.014862144548303261,0.28914094178796557,0.0018706253122402563,0.006067301666265139,0.017094869919999124
2010-08-23,0.013687066903279595,0.2945891198169504,0.0016008187977060784,0.004449260213689156,0.016248994789180078
2010-08-24,0.01624943635251116,0.24388677622118685,0.0015535952762902102,0.005122711836102711,0.0162942765912407
2010-08-25,0.02021587047235856,0.26836058100150756,0.0023129015349097263,0.007112483728120017,0.019511586721940973
2010-08-26,0.01677783436707497,0.2688177297344115,0.002350387362739723,0.006715362946283594,0.01772079161063493
2010-08-27,0.018784872207377006,0.20124191090556393,0.0018903942378218283,0.005600427362770494,0.016532793304389226
2010-08-28,0.018026493382216693,0.23277675247919083,0.0016733851481373894,0.007353889330954817,0.01747561432497729
2010-08-29,0.026090983862034345,0.27504556249676154,0.00236514318656774,0.008829480843866718,0.02311150003245952
2010-08-30,0.018240383030695445,0.33118929261242064,0.0018741611720699302,0.008487254914443389,0.020646829152799494
2010-08-31,0.01638475861276219,0.3030450290300357,0.0020741190290820854,0.009285411207474184,0.019159547716423277
2010-09-01,0.015526225443090482,0.30140876427899516,0.0027851005571318975,0.010604751572162832,0.019083786764150228
2010-09-02,0.013705932703612297,0.2685826639437057,0.002963681826069909,0.010913196313966528,0.017361316373536183
2010-09-03,0.0226010835946575,0.38996318925250306,0.0031755892831856316,0.009960696861120923,0.024979837111257876
2010-09-04,0.018883347808545777,0.32486528813465665,0.0031983117420835362,0.009716207907188901,0.021255339927204846
2010-09-05,0.018014712370068953,0.23227003448385658,0.002851626157949016,0.009193443136704676,0.018083569403374303
2010-09-06,0.020442949073936793,0.22928261973124475,0.002355672904591317,0.010288167280985784,0.019454671557991254
2010-09-07,0.01574070100043393,0.37683312862072615,0.0026279372121524,0.009627156004582482,0.021083770725191433
2010-09-08,0.02810311706363406,0.34280587604209245,0.0035420701750667615,0.010663765870192186,0.02666942465883787
2010-09-09,0.022348676709752956,0.33286407836532894,0.0034750722403914663,0.011836085672809391,0.02385732551790423
2010-09-10,0.025267867848589563,0.2594055669950779,0.007922816079569146,0.011702131576360145,0.024155108243687495
2010-09-11,0.024690083738379918,0.26054883660913475,0.009428386815672834,0.012095950958729012,0.024461375837487094
2010-09-12,0.026847193832036435,0.3308000561675878,0.011492523359160223,0.007639718887391717,0.026811952869478094
2010-09-13,0.021275067140272462,0.3419519452329284,0.010124014517963341,0.004962206598219914,0.02340319339662602
2010-09-14,0.02357525439844192,0.2591402135671987,0.01119945061460386,0.005733142579686559,0.022711580506452347
2010-09-15,0.02406669804107945,0.2701458315426226,0.005656800424209517,0.013561491893478255,0.023860598545436415
2010-09-16,0.019153155014480824,0.3027211177348303,0.00788471508301453,0.014385982568624703,0.023130367888658042
2010-09-17,0.01855908854146769,0.2895557880774168,0.008569232491818497,0.009643133335476034,0.021377425454002986
2010-09-18,0.021542160999154254,0.3100398507582911,0.013816456107723031,0.010765402357770196,0.025074934405581117
2010-09-19,0.02025375163582807,0.3419956472066171,0.014878553512463847,0.009651945673489615,0.02545188043307972
2010-09-20,0.014559103778953997,0.34224618586910444,0.01152265325144826,0.008064216544583513,0.021425655604712348
2010-09-21,0.026632577044950687,0.3455258318019792,0.010831813646339467,0.008932261817849105,0.02759873825845345
2010-09-22,0.013197520128458606,0.21418114117765802,0.008005492786456797,0.011983489236404974,0.017309799919715103
2010-09-23,0.022386654092910855,0.2598167821831073,0.008201003251465326,0.013651999894701434,0.023648045202947537
2010-09-24,0.021636074905212885,0.19411659359673727,0.012046574732547579,0.012579373558478248,0.022177293785842496
2010-09-25,0.021686663244592192,0.2507826578421099,0.028567144834872188,0.011610426223987086,0.02774305527579998
2010-09-26,0.029997212919557332,0.2738444415567665,0.012068023541613964,0.013812513236137035,0.028933155637188342
2010-09-27,0.02840619884955892,0.24319922521168866,0.031295259545582134,0.01061161062680191,0.03149344439646583
2010-09-28,0.01749495813627945,0.26218303148818906,0.003900898080329809,0.014422500957129082,0.020475922804577353
2010-09-29,0.029898592540255023,0.28802044523154197,0.008179266489028083,0.014713485632005825,0.028559422363427636
2010-09-30,0.026222890439350693,0.2524060876770565,0.01767249809710783,0.016224077753348377,0.02847914807617801
2010-10-01,0.025432172366020956,0.29384602932891274,0.028067551096503197,0.010778595022176918,0.030456229283126822
2010-10-02,0.028490410024153288,0.15796205872605848,0.02407560899513095,0.010332535541097613,0.027241293388827605
2010-10-03,0.0200497581130986,0.1789124140085578,0.008692024068060796,0.014546648691316975,0.020578543358617165
2010-10-04,0.03299818088403633,0.19318138808225255,0.004710024215126406,0.012969892708692091,0.026044031440895767
2010-10-05,0.0376387153160412,0.2430230604534012,0.030100583529323877,0.01129135171920538,0.036005893044534346
2010-10-06,0.02667175137021784,0.3316002469312087,0.009220162033377268,0.011428831079339993,0.027565081396663478
2010-10-07,0.03034052219674321,0.31622626783508156,0.008351469890006909,0.012468030427341396,0.02900177959822381
2010-10-08,0.03758666272120009,0.2557519721414596,0.009039828003455649,0.013998645907774946,0.03148778328622254
2010-10-09,0.03186731451163734,0.1801473686242391,0.020141947685685016,0.011926948655514698,0.02891898150382391
2010-10-10,0.024294442638441126,0.20044481880966417,0.018900183113099055,0.012571749143086161,0.030552558368901868
2010-10-11,0.03936416416683218,0.24426852506889737,0.015916640250387103,0.013952104894422317,0.03384828879607807
2010-10-12,0.0236601447566871,0.22556961686885943,0.03086678194140589,0.015276486121922839,0.029774046921720504
2010-10-13,0.02988510466102656,0.23737021131722566,0.02310836347457448,0.014898156455942033,0.031044491271072557
2010-10-14,0.035750568924452636,0.24397754232992633,0.012151885261941728,0.014487575823809488,0.03125600525041522
2010-10-15,0.03489497951913828,0.17117885221414722,0.02820208756741201,0.016188378940454953,0.03346777003657718
2010-10-16,0.03203545499314356,0.2617947583183468,0.0056101782134395485,0.01383276668907125,0.028124646067055493
2010-10-17,0.026525890261030104,0.22405474579664644,0.008588840690026377,0.01337676480785044,0.024911700853893794
2010-10-18,0.024314113813365932,0.21779602461825917,0.019636518905015856,0.014430740155847414,0.026762500750347314
2010-10-19,0.02245511251831608,0.2286109513810428,0.02349976969367933,0.015502634178111846,0.03350414841689536
2010-10-20,0.01658863902960687,0.20586833684944897,0.020923316055300015,0.012453086399906364,0.027906629307873593
2010-10-21,0.020969030400283008,0.27070634299532087,0.02823952621708269,0.010442914684782898,0.03530728185836155
2010-10-22,0.019880004311052354,0.24276246943862542,0.02190964366517772,0.014018914101953443,0.025734519405768427
2010-10-23,0.0226085367982748,0.22218956625034186,0.025229454743231718,0.010213924681439864,0.026485669032201817
2010-10-24,0.01586207559783027,0.2128547046843798,0.01405048446515739,0.010209377902149564,0.01993541145310015
2010-10-25,0.009814286498603692,0.1996037540905346,0.003569475714418113,0.010999187968747335,0.014058793290235143
2010-10-26,0.013368867733939138,0.204110511437687,0.00479562673721719,0.009668408789495545,0.015909598793150573
2010-10-27,0.02180031772424964,0.1690942959040486,0.010357366193962327,0.012649611791214297,0.02135122373451047
2010-10-28,0.023134878037716366,0.16489626989575362,0.02053763453106941,0.012203480171054257,0.02448054839252659
2010-10-29,0.027892345418830955,0.14835307495192487,0.022890940847476643,0.011131981339410443,0.02675278699914873
2010-10-30,0.037808974359422313,0.1938497606461111,0.018537587538502515,0.009264240213764607,0.03132660766281192
2010-10-31,0.034097257606743786,0.22679685527529006,0.013189387874883503,0.008470567832436222,0.02875988466846808
2010-11-01,0.031248619201500474,0.20719635665296532,0.0,0.0,0.021396386849493507
2010-11-02,0.026598606024881715,0.1406620777948355,0.0,0.0,0.01721604489589655
2010-11-03,0.03445143248226427,0.140814466658135,0.0,0.0,0.021144052360664307
2010-11-04,0.03686860922440234,0.18935947994041322,0.0,0.0,0.02370666843817773
2010-11-05,0.0343495753728458,0.23754131929839667,0.0,0.0,0.023792714665724482
2010-11-06,0.04117887579086455,0.2018905131355876,0.0,0.0,0.02621007182551146
2010-11-07,0.027854025345234706,0.21606796911355264,0.0,0.0,0.019947837697979955
2010-11-08,0.03605681601886958,0.18177498535422457,0.0,0.0,0.02308937051054306
2010-11-09,0.024755523305583737,0.21948067862138837,0.0,0.0,0.018494881307159112
2010-11-10,0.035827622592359464,0.20742805977015086,0.0,0.0,0.02369080481279904
2010-11-11,0.03379031038671602,0.15007281059681166,0.0,0.0,0.021072106911176215
2010-11-12,0.02705785167050376,0.16420524406789364,0.0,0.0,0.018102580072555625
2010-11-13,0.0242108220144858,0.18313770442416274,0.0,0.0,0.017208416522774113
2010-11-14,0.014275088357066177,0.21095932767577652,0.0,0.0,0.013020389310047448
2010-11-15,0.028996036011250184,0.1716307406848325,0.0,0.0,0.019278254711167266
2010-11-16,0.04113168724661896,0.16787712705107308,0.0,0.0,0.025237211602250103
2010-11-17,0.034897300611145876,0.15355034615686383,0.0,0.0,0.021722281999498123
2010-11-18,0.036313373098599985,0.24515536632587154,0.0,0.0,0.024986449591064986
2010-11-19,0.032209260607477384,0.15041043590515574,0.0,0.0,0.020291540138327416
2010-11-20,0.030197781618822132,0.10250504836921036,0.0,0.0,0.017949486936056542
2010-11-21,0.03024184675705122,0.21617193523774533,0.0,0.0,0.02114384153751711
2010-11-22,0.02377488481950971,0.21822909101873833,0.0,0.0,0.01796996344249486
2010-11-23,0.03215250386403782,0.13247424821120696,0.0,0.0,0.019762598689057033
2010-11-24,0.03649721600753866,0.20090659196224303,0.0,0.0,0.02384336671779138
2010-11-25,0.035538539046610265,0.15901322968189383,0.0,0.0,0.022195148099400732
2010-11-26,0.02585478523456501,0.14702067349315734,0.0,0.0,0.017021848826208268
2010-11-27,0.028602238197104224,0.12799274976493993,0.0,0.0,0.01786359344993575
2010-11-28,0.03316153872328468,0.15323218505560093,0.0,0.0,0.020846109166529323
2010-11-29,0.03669622941905711,0.12294249030792183,0.0,0.0,0.02176690057460694
2010-11-30,0.03730752159842292,0.14194389869664667,0.0,0.0,0.022602651305804116
2010-12-01,0.02894056361446643,0.1437169136455607,0.0,0.0,0.01847148837865694
2010-12-02,0.02684159074652641,0.14910211960713024,0.0,0.0,0.01757300869398036
2010-12-03,0.03142085032253643,0.14300630807745027,0.0,0.0,0.01969095962229292
2010-12-04,0.02164670636498744,0.11082616976008017,0.0,0.0,0.013909079264436727
2010-12-05,0.034233127836162565,0.14963073755036901,0.0,0.0,0.021281027860589306
2010-12-06,0.01446713453744355,0.10268439752440048,0.0,0.0,0.01009449491608399
2010-12-07,0.023899132953103655,0.10540991164166398,0.0,0.0,0.014883367216352198
2010-12-08,0.034155316589036054,0.16048232952556754,0.0,0.0,0.021545006407894616
2010-12-09,0.019177607481159317,0.09463834324133603,0.0,0.0,0.012223578643335101
2010-12-10,0.03484847106577297,0.08913751787476529,0.0,0.0,0.019900181711265966
2010-12-11,0.019933890323805055,0.11284341785215365,0.0,0.0,0.01310955068140997
2010-12-12,0.028049678578720195,0.10944743195289898,0.0,0.0,0.017069918176897004
2010-12-13,0.011953787099290807,0.11371861320180113,0.0,0.0,0.00914662684457403
2010-12-14,0.00841839262560348,0.09697650884959857,0.0,0.0,0.006912870074773277
2010-12-15,0.010979605627184703,0.1584307788528591,0.0,0.0,0.009907740846869281
2010-12-16,0.01392254071064891,0.1255994925299522,0.0,0.0,0.010461921350472017
2010-12-17,0.01623865448977999,0.08629188168423504,0.0,0.0,0.01052215524400624
2010-12-18,0.020185837518831094,0.07314000426668876,0.0,0.0,0.012127353678675689
2010-12-19,0.024643598428802527,0.10350014103599445,0.0,0.0,0.015202047975494966
2010-12-20,0.027767254946129347,0.0944896587188073,0.0,0.0,0.016511344462627482
2010-12-21,0.016850841961474745,0.143111530392173,0.0,0.0,0.012413825184527997
2010-12-22,0.024715215050627518,0.09348528772701992,0.0,0.0,0.014958326809803245
2010-12-23,0.006888867951450849,0.07239308931064722,0.0,0.0,0.0054625252570657205
2010-12-24,0.006963335643679933,0.0916732529405671,0.0,0.0,0.006037825300887563
2010-12-25,0.019483729676991208,0.05865838539436603,0.0,0.0,0.011372368980453015
2010-12-26,0.009926205357831711,0.12556176296664334,0.0,0.0,0.008464053748778268
2010-12-27,0.01283417749668358,0.07314281246352046,0.0,0.0,0.008454091152948356
2010-12-28,0.018632628604143702,0.08299084222121939,0.0,0.0,0.01162620281686993
2010-12-29,0.01193426580806587,0.12454647686999264,0.0,0.0,0.00943906839917692
2010-12-30,0.0071526507311972685,0.08213133039878137,0.0,0.0,0.005866112575178043
2010-12-31,0.008150500178718328,0.06096350955753707,0.0,0.0,0.005773925283367828
